tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
"['python', 'amazon-ec2', 'amazon-s3', 'boto', 'amazon-data-pipeline']","{'account_id': 1064112, 'reputation': 1372, 'user_id': 1065083, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/05ce82062e6a312327ec11bbabd41a2f?s=256&d=identicon&r=PG', 'display_name': 'Santanu C', 'link': 'https://stackoverflow.com/users/1065083/santanu-c'}",False,498,0,2,1401915424,1401911738,1401915424.0,24046419,CC BY-SA 3.0,https://stackoverflow.com/questions/24046419/error-in-reading-data-in-aws-data-pipeline-activity-from-s3-bucket,Error in reading data in aws data pipeline activity from s3 bucket,,,
"['amazon-web-services', 'emr', 'amazon-data-pipeline']","{'account_id': 4434856, 'reputation': 113, 'user_id': 3610975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c2e007028f8e57bbab3a6f3148e2948?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3610975', 'link': 'https://stackoverflow.com/users/3610975/user3610975'}",True,4628,1,9,1496395598,1399533714,,23535278,CC BY-SA 3.0,https://stackoverflow.com/questions/23535278/emr-activity-stuck-in-waiting-for-runner-state,EMR activity stuck in Waiting_For_Runner state,,,
"['amazon-web-services', 'amazon-s3', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 4434856, 'reputation': 113, 'user_id': 3610975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c2e007028f8e57bbab3a6f3148e2948?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3610975', 'link': 'https://stackoverflow.com/users/3610975/user3610975'}",True,5960,2,2,1587758044,1399445445,,23510704,CC BY-SA 3.0,https://stackoverflow.com/questions/23510704/using-amazon-data-pipeline-to-backup-dynamodb-data-to-s3,Using amazon data pipeline to backup dynamoDB data to S3,23524034.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 3913293, 'reputation': 31, 'user_id': 3237939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd58fe0aebd8cdfdd69ccdb04a168fd1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'roo3237939', 'link': 'https://stackoverflow.com/users/3237939/roo3237939'}",False,336,1,2,1407431670,1399217165,,23457974,CC BY-SA 3.0,https://stackoverflow.com/questions/23457974/aws-datapipelineclient-listpipelines-returns-no-records,AWS DataPipelineClient - listPipelines returns no records,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1226103, 'reputation': 508, 'user_id': 1191600, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/81b869e0eb2e904d29c262c505c976c7?s=256&d=identicon&r=PG', 'display_name': 'Kartikeya Sinha', 'link': 'https://stackoverflow.com/users/1191600/kartikeya-sinha'}",True,978,2,1,1481602136,1399021242,1399021747.0,23424408,CC BY-SA 3.0,https://stackoverflow.com/questions/23424408/how-to-disable-deactivate-a-data-pipeline,How to disable/deactivate a data pipeline?,,,
"['sql', 'amazon-web-services', 'amazon-dynamodb', 'hiveql', 'amazon-data-pipeline']","{'account_id': 28262, 'reputation': 3572, 'user_id': 75350, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8f4296231a0ead7cfcb44e511fbf0fdf?s=256&d=identicon&r=PG', 'display_name': 'Anthony Glyadchenko', 'link': 'https://stackoverflow.com/users/75350/anthony-glyadchenko'}",False,385,1,0,1399064769,1399003515,1399059601.0,23420549,CC BY-SA 3.0,https://stackoverflow.com/questions/23420549/failing-pipelines-for-dynamodb-cross-region-incremental-copying,Failing pipelines for DynamoDB cross-region incremental copying,,,
"['amazon-web-services', 'hive', 'amazon-data-pipeline']","{'account_id': 1064112, 'reputation': 1372, 'user_id': 1065083, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/05ce82062e6a312327ec11bbabd41a2f?s=256&d=identicon&r=PG', 'display_name': 'Santanu C', 'link': 'https://stackoverflow.com/users/1065083/santanu-c'}",True,1205,1,5,1406835108,1398973669,,23415400,CC BY-SA 3.0,https://stackoverflow.com/questions/23415400/how-to-use-scriptvariables-in-hive-aws-data-pipeline,How to use scriptVariables in hive (AWS Data Pipeline),24321450.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 1273048, 'reputation': 1834, 'user_id': 1228906, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/ed86bc1b6ad01727b1ffe781c5946966?s=256&d=identicon&r=PG', 'display_name': 'webber', 'link': 'https://stackoverflow.com/users/1228906/webber'}",True,219,1,0,1403249408,1396917640,,22925606,CC BY-SA 3.0,https://stackoverflow.com/questions/22925606/hello-world-pipeline-with-shelcommandlactivity,Hello World PipeLine with ShelCommandlActivity,,,
"['amazon-redshift', 'rds', 'amazon-data-pipeline']","{'account_id': 3133470, 'reputation': 111, 'user_id': 2650557, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qpF7v.jpg?s=256&g=1', 'display_name': 'Brian Amersi', 'link': 'https://stackoverflow.com/users/2650557/brian-amersi'}",True,2114,2,4,1442558722,1396332709,,22778123,CC BY-SA 3.0,https://stackoverflow.com/questions/22778123/aws-data-pipeline-support-for-sql-server-rds,AWS Data Pipeline Support for SQL Server RDS,,,
"['amazon-web-services', 'amazon-s3', 'amazon-rds', 'amazon-iam', 'amazon-data-pipeline']","{'account_id': 319146, 'reputation': 12406, 'user_id': 636762, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/52351c68bff7878307faa6ad4056cb27?s=256&d=identicon&r=PG', 'display_name': 'Rakib', 'link': 'https://stackoverflow.com/users/636762/rakib'}",True,3902,2,4,1475588218,1396173627,1396724110.0,22742633,CC BY-SA 3.0,https://stackoverflow.com/questions/22742633/amazon-aws-datapipelinedefaultrole-edpsession-not-authorized-to-perform-iamlis,Amazon AWS: DataPipelineDefaultRole/EDPSession not authorized to perform iam:ListRolePolicies,,,
"['amazon-web-services', 'hive', 'amazon-emr', 'amazon-data-pipeline']","{'account_id': 3794370, 'reputation': 21, 'user_id': 3149978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b4a11faf15a06a2a1ad5d6a77026445?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jwiora', 'link': 'https://stackoverflow.com/users/3149978/jwiora'}",False,872,1,2,1424133879,1395421182,,22564933,CC BY-SA 3.0,https://stackoverflow.com/questions/22564933/scheduling-an-emr-cluster,Scheduling an EMR Cluster,,,
"['amazon-redshift', 'amazon-data-pipeline']","{'account_id': 3136946, 'reputation': 536, 'user_id': 2653281, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/bfc66c0bcf98abc4f1790748e8be8b92?s=256&d=identicon&r=PG', 'display_name': 'KorsaR', 'link': 'https://stackoverflow.com/users/2653281/korsar'}",True,113,1,1,1419846275,1393337437,,22016675,CC BY-SA 3.0,https://stackoverflow.com/questions/22016675/filling-table-from-several-input-files,Filling table from several input files,,,
"['amazon-web-services', 'amazon-redshift', 'amazon-data-pipeline']","{'account_id': 3136946, 'reputation': 536, 'user_id': 2653281, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/bfc66c0bcf98abc4f1790748e8be8b92?s=256&d=identicon&r=PG', 'display_name': 'KorsaR', 'link': 'https://stackoverflow.com/users/2653281/korsar'}",True,12065,1,6,1528067822,1392839895,1528067822.0,21891056,CC BY-SA 4.0,https://stackoverflow.com/questions/21891056/s3-to-redshift-input-data-format,S3 to Redshift input data format,21906612.0,,
"['amazon-web-services', 'amazon-dynamodb', 'amazon-data-pipeline']","{'account_id': 239394, 'reputation': 572, 'user_id': 508960, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/0e37b1a74a30846b9759fcf5539ee5ac?s=256&d=identicon&r=PG', 'display_name': 'DaHoopster', 'link': 'https://stackoverflow.com/users/508960/dahoopster'}",True,3073,4,3,1531348541,1391738503,1391796680.0,21617923,CC BY-SA 3.0,https://stackoverflow.com/questions/21617923/do-i-need-to-set-up-backup-data-pipeline-for-aws-dynamo-db-on-a-daily-basis,Do I need to set up backup data pipeline for AWS Dynamo DB on a daily basis?,,,
"['regex', 'amazon-data-pipeline']","{'account_id': 384718, 'reputation': 12176, 'user_id': 741404, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/28832e0d64ab5e5b21c9a78c02d8aefc?s=256&d=identicon&r=PG', 'display_name': 'jdevelop', 'link': 'https://stackoverflow.com/users/741404/jdevelop'}",True,178,1,0,1390511375,1390446934,,21298651,CC BY-SA 3.0,https://stackoverflow.com/questions/21298651/amazon-datapipeline-regex-format,Amazon DataPipeline regex format,,,
"['emr', 'amazon-data-pipeline']","{'account_id': 1607206, 'reputation': 111, 'user_id': 1487053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3124ee7b0c489bb47a9cd9c0618ef363?s=256&d=identicon&r=PG', 'display_name': 'anvitron', 'link': 'https://stackoverflow.com/users/1487053/anvitron'}",True,476,1,8,1424291414,1389984715,,21193612,CC BY-SA 3.0,https://stackoverflow.com/questions/21193612/how-to-stop-hive-pig-install-in-amazon-data-pipeline,How to stop hive/pig install in Amazon Data Pipeline?,,,
"['validation', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 1673822, 'reputation': 1159, 'user_id': 1539751, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/EDq0U.jpg?s=256&g=1', 'display_name': 'Varun', 'link': 'https://stackoverflow.com/users/1539751/varun'}",True,322,1,0,1389835847,1389677495,1389788261.0,21106682,CC BY-SA 3.0,https://stackoverflow.com/questions/21106682/awsdatapipeline-backup-restore-and-validation,AWSDatapipeline Backup/Restore and Validation,,,
"['amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 3769363, 'reputation': 11, 'user_id': 3131985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12918308c83b343539309d07432f66db?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3131985', 'link': 'https://stackoverflow.com/users/3131985/user3131985'}",True,1758,1,1,1390144579,1387885140,,20760233,CC BY-SA 3.0,https://stackoverflow.com/questions/20760233/how-to-transfer-a-file-files-from-one-s3-bucket-directory-to-another-using-aws-d,How to transfer a file/files from one S3 bucket/directory to another using AWS Data Pipeline,,,
"['amazon-web-services', 'amazon-rds', 'amazon-data-pipeline']","{'account_id': 3764208, 'reputation': 51, 'user_id': 3128161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/069c16ee307f106d61c17e8559b03bfe?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3128161', 'link': 'https://stackoverflow.com/users/3128161/user3128161'}",False,1150,2,5,1454433235,1387806926,1387838271.0,20745014,CC BY-SA 3.0,https://stackoverflow.com/questions/20745014/aws-copy-s3-to-rds,AWS Copy S3 to RDS,,,
"['amazon-web-services', 'amazon-ec2', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,815,1,3,1385733961,1385657132,1385711914.0,20271160,CC BY-SA 3.0,https://stackoverflow.com/questions/20271160/using-a-custom-ami-with-s3cmd-in-a-datapipeline,Using a custom AMI (with s3cmd) in a Datapipeline,20287563.0,,
"['bash', 'amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,252,1,0,1385502013,1385454057,,20211752,CC BY-SA 3.0,https://stackoverflow.com/questions/20211752/aws-datapipeline-list-content-of-output-bucket-in-shellcommandactivity,Aws Datapipeline: List content of Output Bucket in ShellCommandActivity,20228530.0,,
"['amazon-web-services', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,966,1,2,1385453895,1385371826,,20188587,CC BY-SA 3.0,https://stackoverflow.com/questions/20188587/aws-pipeline-staging-local-files-to-s3-failed-the-request-signature-we-calcula,AWS Pipeline: Staging local files to S3 failed. The request signature we calculated does not match the signature you provided,20211718.0,,
"['amazon-web-services', 'amazon-ec2', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,709,2,1,1399618188,1385046226,,20124441,CC BY-SA 3.0,https://stackoverflow.com/questions/20124441/install-software-on-aws-datapipeline-ec2-resource,Install software on AWS Datapipeline EC2 Resource,20132508.0,,
"['hadoop', 'amazon-s3', 'amazon-data-pipeline']","{'account_id': 2798586, 'reputation': 140, 'user_id': 2407300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e7cbfb8e7f99d39c6a58e29fffd592?s=256&d=identicon&r=PG', 'display_name': 'Gabriel Burete', 'link': 'https://stackoverflow.com/users/2407300/gabriel-burete'}",False,1144,1,3,1422404546,1384995351,1408385325.0,20110379,CC BY-SA 3.0,https://stackoverflow.com/questions/20110379/multiple-inputs-for-emractivity,Multiple inputs for EmrActivity,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,536,1,3,1384547487,1384426521,,19975803,CC BY-SA 3.0,https://stackoverflow.com/questions/19975803/amazon-data-pipeline-when-does-shellcommandactivity-start-the-on-fail-action,Amazon Data Pipeline: When does ShellCommandActivity start the On Fail Action?,,,
['amazon-data-pipeline'],"{'account_id': 2106972, 'reputation': 4418, 'user_id': 1873094, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/2kt87.jpg?s=256&g=1', 'display_name': 'developerCK', 'link': 'https://stackoverflow.com/users/1873094/developerck'}",False,411,1,2,1431187430,1384240034,,19922974,CC BY-SA 3.0,https://stackoverflow.com/questions/19922974/how-to-disable-install-pig-step-from-aws-data-pipeline,How to disable install pig step from aws data pipeline,,,
"['amazon-web-services', 'amazon-s3', 'backup', 'log-files', 'amazon-data-pipeline']","{'account_id': 3266043, 'reputation': 871, 'user_id': 2750514, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6871464b4068f0dcc6011c0c2e288f5d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Biffy', 'link': 'https://stackoverflow.com/users/2750514/biffy'}",True,623,1,0,1383839392,1383755496,,19817469,CC BY-SA 3.0,https://stackoverflow.com/questions/19817469/backup-from-external-datasource-to-aws-s3-using-data-pipelining,Backup from external Datasource to AWS S3 (using Data Pipelining)?,,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 2521301, 'reputation': 3064, 'user_id': 2834892, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/QYp8w.jpg?s=256&g=1', 'display_name': 'Ducaz035', 'link': 'https://stackoverflow.com/users/2834892/ducaz035'}",True,292,1,0,1384571745,1383317748,,19729277,CC BY-SA 3.0,https://stackoverflow.com/questions/19729277/what-to-use-for-exporting-dynamodb,What to use for exporting DynamoDb,20014196.0,,
"['hadoop', 'amazon-web-services', 'hive', 'amazon-data-pipeline']","{'account_id': 2521301, 'reputation': 3064, 'user_id': 2834892, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/QYp8w.jpg?s=256&g=1', 'display_name': 'Ducaz035', 'link': 'https://stackoverflow.com/users/2834892/ducaz035'}",True,1765,2,3,1546861801,1383230899,1461193919.0,19709651,CC BY-SA 3.0,https://stackoverflow.com/questions/19709651/automating-hive-activity-using-aws,Automating Hive Activity using aws,20014129.0,,
"['amazon-web-services', 'amazon-data-pipeline']","{'account_id': 377945, 'reputation': 121, 'user_id': 730379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1184be9ee56f4d95a4aabaa3029b4de1?s=256&d=identicon&r=PG', 'display_name': 'user730379', 'link': 'https://stackoverflow.com/users/730379/user730379'}",True,1810,1,1,1379009471,1378245025,,18602075,CC BY-SA 3.0,https://stackoverflow.com/questions/18602075/aws-data-pipeline-job-failing-but-there-is-no-error-message-or-error-code,AWS data pipeline job failing but there is no error message or error code,,,
"['amazon-web-services', 'amazon-sns', 'amazon-data-pipeline']","{'account_id': 2448780, 'reputation': 5093, 'user_id': 2135526, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/66eaa450da3640d2a41247257d114bb2?s=256&d=identicon&r=PG', 'display_name': 'Naresh', 'link': 'https://stackoverflow.com/users/2135526/naresh'}",False,2600,2,0,1678607603,1375783063,1678607603.0,18076969,CC BY-SA 4.0,https://stackoverflow.com/questions/18076969/amazon-sns-configuration-for-data-pipeline-success-and-failure,Amazon SNS configuration for Data Pipeline success and failure,,,
