tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason
"['azure', 'azure-data-factory', 'azure-synapse', 'azure-synapse-link']","{'account_id': 14411796, 'reputation': 126, 'user_id': 10410373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3002a7a9461007a9a6dfa97bd46437c8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Never_Give_Up', 'link': 'https://stackoverflow.com/users/10410373/never-give-up'}",True,386,2,2,1657700015,1657569386,72943991,CC BY-SA 4.0,https://stackoverflow.com/questions/72943991/how-to-set-the-dependency-between-two-trigger-pipelines-in-azure-synapse-analyti,How to set the dependency between two trigger pipelines in azure synapse Analytics,,,,
"['azure', 'azure-active-directory', 'azure-data-explorer', 'kql', 'azure-synapse']","{'account_id': 14202213, 'reputation': 113, 'user_id': 10259827, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qX5-hJRZP4M/AAAAAAAAAAI/AAAAAAAAGgY/IU1vZ5snG4Y/photo.jpg?sz=256', 'display_name': 'Eshwar NE', 'link': 'https://stackoverflow.com/users/10259827/eshwar-ne'}",False,169,1,0,1663684987,1657558249,72941995,CC BY-SA 4.0,https://stackoverflow.com/questions/72941995/external-tables-in-kusto-cross-tenant-adls-storage-account-as-data-source,External tables in Kusto - Cross tenant ADLS storage account as data source,,,,
"['pyspark', 'explode', 'azure-synapse']","{'account_id': 5303805, 'reputation': 1452, 'user_id': 4232472, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://lh6.googleusercontent.com/-13SSN-Kfbsw/AAAAAAAAAAI/AAAAAAAAAAA/_t2fbbAXPAk/photo.jpg?sz=256', 'display_name': 'Erik hoeven', 'link': 'https://stackoverflow.com/users/4232472/erik-hoeven'}",True,152,1,0,1657585999,1657548142,72939824,CC BY-SA 4.0,https://stackoverflow.com/questions/72939824/pyspark-explode-schema-columns-does-not-match-with-underlying-nested-schema,PySpark: Explode schema columns does not match with underlying nested schema,1657548527.0,72943232.0,,
"['pyspark', 'azure-synapse']","{'account_id': 25508334, 'reputation': 13, 'user_id': 19300437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8da67c70e36247fd8bdb67cb19adeb6e?s=256&d=identicon&r=PG', 'display_name': 'jacky789', 'link': 'https://stackoverflow.com/users/19300437/jacky789'}",False,406,0,0,1663173828,1657547122,72939584,CC BY-SA 4.0,https://stackoverflow.com/questions/72939584/py4jjavaerror-an-error-occurred-while-calling-o703-load-failed-to-find-data,Py4JJavaError: An error occurred while calling o703.load. : Failed to find data source: com.crealytics.spark.excel in azure synapse,1663173828.0,,,
"['azure-databricks', 'azure-synapse', 'delta-lake']","{'account_id': 12967423, 'reputation': 101, 'user_id': 9374424, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ISo8RRFt6xA/AAAAAAAAAAI/AAAAAAAAAIg/iERl0viViQ4/photo.jpg?sz=256', 'display_name': 'Kiran Gali', 'link': 'https://stackoverflow.com/users/9374424/kiran-gali'}",False,192,2,0,1657595841,1657522324,72934718,CC BY-SA 4.0,https://stackoverflow.com/questions/72934718/delta-table-configuration-in-open-source-and-databricks-version-are-different,Delta table configuration in open source and databricks version are different,,,,
"['pyspark', 'databricks', 'azure-databricks', 'azure-synapse']","{'account_id': 20774266, 'reputation': 47, 'user_id': 15256165, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/314dff37a8d7690cb59276e3e976e0fe?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Nat', 'link': 'https://stackoverflow.com/users/15256165/nat'}",False,152,1,0,1657740153,1657485632,72931752,CC BY-SA 4.0,https://stackoverflow.com/questions/72931752/is-there-any-feature-to-be-enabled-to-make-delta-lake-in-databricks,Is there any feature to be enabled to make Delta lake in databricks,1657740153.0,,,
"['pyspark', 'azure-synapse', 'delta-lake', 'azure-data-lake-gen2']","{'account_id': 24425925, 'reputation': 183, 'user_id': 18351519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc4806aac8a59c65c3ca28b80f41bf76?s=256&d=identicon&r=PG', 'display_name': 'AzUser1', 'link': 'https://stackoverflow.com/users/18351519/azuser1'}",True,249,1,0,1681363451,1657377084,72922202,CC BY-SA 4.0,https://stackoverflow.com/questions/72922202/combine-batch-data-to-delta-format-in-a-data-lake-using-synapse-and-pyspark,Combine batch data to delta format in a data lake using synapse and pyspark?,1664957844.0,72931526.0,,
"['sql-server', 'azure-synapse']","{'account_id': 12942979, 'reputation': 184, 'user_id': 9358180, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83a2f2aba6a6741e7530bde11030d273?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'nbot', 'link': 'https://stackoverflow.com/users/9358180/nbot'}",False,401,1,0,1657305552,1657301880,72915062,CC BY-SA 4.0,https://stackoverflow.com/questions/72915062/levenshtein-function-performs-differently-between-sql-server-and-synapse-sql-poo,Levenshtein function performs differently between SQL Server and Synapse SQL Pool,,,,
"['sql-server', 'azure-synapse']","{'account_id': 21113007, 'reputation': 1957, 'user_id': 15520615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e6b09956495afafc84227ea7b0cec6c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Patterson', 'link': 'https://stackoverflow.com/users/15520615/patterson'}",True,642,1,0,1657545615,1657297380,72914308,CC BY-SA 4.0,https://stackoverflow.com/questions/72914308/azure-synapse-attempting-to-change-data-type-from-varchar-to-bigint,Azure Synapse Attempting to Change data type from varchar to BIGINT,1657347537.0,72939244.0,,
"['sql', 'string', 'azure-synapse']","{'account_id': 11340308, 'reputation': 1952, 'user_id': 8314628, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5dfca793a454b8d718bb5eadef24d0d9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user8314628', 'link': 'https://stackoverflow.com/users/8314628/user8314628'}",True,59,1,0,1657301471,1657292252,72913305,CC BY-SA 4.0,https://stackoverflow.com/questions/72913305/sql-how-to-find-non-empty-string,SQL how to find non-empty string?,1657301471.0,72913613.0,,
"['sql-server', 'azure', 'encryption', 'permissions', 'azure-synapse']","{'account_id': 9807939, 'reputation': 440, 'user_id': 7267079, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1b1cc6d8f4960bb8c034869e71ab62c3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'L. Full', 'link': 'https://stackoverflow.com/users/7267079/l-full'}",False,344,1,1,1657550421,1657275202,72909894,CC BY-SA 4.0,https://stackoverflow.com/questions/72909894/issue-creating-master-key-for-azure-sql-pool-permission-error,Issue creating master key for Azure SQL Pool - Permission error,,,,
"['azure', 'azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 25752167, 'reputation': 37, 'user_id': 19504539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucp3krfOKuHYNBXjKgfrCX65DPAevWBnN3BeqBdj=k-s256', 'display_name': 'CuteeeeRabbit', 'link': 'https://stackoverflow.com/users/19504539/cuteeeerabbit'}",True,631,2,0,1657542491,1657210977,72901249,CC BY-SA 4.0,https://stackoverflow.com/questions/72901249/i-would-like-to-add-the-date-and-time-string-in-addition-to-the-source-file-name,I would like to add the date and time string in addition to the source file name.(Azure Synapse Analytics),1657277955.0,72938601.0,,
"['apache-spark', 'pyspark', 'azure-synapse', 'delta-lake']","{'account_id': 12967423, 'reputation': 101, 'user_id': 9374424, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ISo8RRFt6xA/AAAAAAAAAAI/AAAAAAAAAIg/iERl0viViQ4/photo.jpg?sz=256', 'display_name': 'Kiran Gali', 'link': 'https://stackoverflow.com/users/9374424/kiran-gali'}",True,93,1,0,1657516163,1657210282,72901107,CC BY-SA 4.0,https://stackoverflow.com/questions/72901107/spark-stuck-on-synapseloggingshim-sala-while-writing-into-delta-table,Spark stuck on SynapseLoggingShim.sala while writing into delta table,,72933946.0,,
"['python', 'pyspark', 'azure-synapse', 'spark-notebook']","{'account_id': 24940820, 'reputation': 13, 'user_id': 18806745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ddae460591914e0ab3c785121acb12a?s=256&d=identicon&r=PG', 'display_name': 'blunderoverflow', 'link': 'https://stackoverflow.com/users/18806745/blunderoverflow'}",True,766,1,0,1657217139,1657207268,72900432,CC BY-SA 4.0,https://stackoverflow.com/questions/72900432/calling-referenced-functions-after-mssparkutil-notebook-run,Calling referenced functions after mssparkutil.notebook.run?,,72902339.0,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 25749666, 'reputation': 1, 'user_id': 19502410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43df9cdf493795b033e771a906a5f2de?s=256&d=identicon&r=PG', 'display_name': 'ShubA', 'link': 'https://stackoverflow.com/users/19502410/shuba'}",False,289,1,0,1657197971,1657196179,72897660,CC BY-SA 4.0,https://stackoverflow.com/questions/72897660/sum-aggregation-on-decimal-value-does-work-as-expected-in-adf-mapping-dataflow,Sum Aggregation on decimal value does work as expected in ADF mapping dataflow,1657197962.0,,,
"['tsql', 'azure-synapse', 'materialized-views']","{'account_id': 20738748, 'reputation': 249, 'user_id': 15228973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b8a694c9321c68c1d03bea3d451c4eb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ken Masters', 'link': 'https://stackoverflow.com/users/15228973/ken-masters'}",True,187,1,0,1657191703,1657191011,72896495,CC BY-SA 4.0,https://stackoverflow.com/questions/72896495/how-to-drop-materialized-view-in-azure-synapse-analytics,How to drop Materialized view in Azure Synapse Analytics,1657191134.0,72896665.0,,
"['azure-blob-storage', 'azure-synapse', 'azure-notebooks']","{'account_id': 17528229, 'reputation': 1037, 'user_id': 12712848, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-fGpSg6t4QZE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc-y8ozPoUem0DilG8gwJrW-vCW5w/photo.jpg?sz=256', 'display_name': 'Omar', 'link': 'https://stackoverflow.com/users/12712848/omar'}",True,671,1,0,1657205663,1657185140,72895168,CC BY-SA 4.0,https://stackoverflow.com/questions/72895168/get-modified-date-of-blobs-in-synapse-notebooks,Get modified date of blobs in Synapse Notebooks,,72900016.0,,
"['azure-sql-database', 'azure-synapse']","{'account_id': 25401096, 'reputation': 1, 'user_id': 19210574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d59cb3fe12879918debe440dff48923?s=256&d=identicon&r=PG', 'display_name': 'ms_2022', 'link': 'https://stackoverflow.com/users/19210574/ms-2022'}",False,426,1,0,1663173844,1657162077,72891770,CC BY-SA 4.0,https://stackoverflow.com/questions/72891770/writing-sql-queries-in-notebook-in-azure-synapse-analytics,Writing SQL queries in notebook in Azure Synapse Analytics,1663173844.0,,,
"['azure-data-factory', 'azure-synapse', 'spark-notebook']","{'account_id': 18452683, 'reputation': 44, 'user_id': 13442358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bafd116577310cb59a0e1bd0a0a3685c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user13442358', 'link': 'https://stackoverflow.com/users/13442358/user13442358'}",False,117,1,0,1657173604,1657154267,72891152,CC BY-SA 4.0,https://stackoverflow.com/questions/72891152/synapse-notebook-password-visible-on-runtime,Synapse Notebook Password visible on Runtime,,,,
"['azure', 'azure-synapse']","{'user_type': 'does_not_exist', 'display_name': 'user2361290'}",True,584,2,0,1663173864,1657114425,72884506,CC BY-SA 4.0,https://stackoverflow.com/questions/72884506/does-the-container-in-the-data-lake-storage-gen2-account-consist-of-a-blob-stora,"Does the container in the data lake storage Gen2 account consist of a blob storage, if so why does it differ from the normal blob storage account?",1663173864.0,72885362.0,,
"['database', 'azure', 'pipeline', 'azure-synapse']","{'account_id': 2707689, 'reputation': 456, 'user_id': 2336935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c4281d9c992c08d06d9759ff27b282?s=256&d=identicon&r=PG', 'display_name': 'Ahmad M.', 'link': 'https://stackoverflow.com/users/2336935/ahmad-m'}",True,548,1,0,1663173874,1657077305,72877581,CC BY-SA 4.0,https://stackoverflow.com/questions/72877581/azure-blob-container-csv-to-azure-table-storage-using-synapse,Azure Blob Container CSV to Azure Table Storage using Synapse,1663173874.0,72911686.0,,
"['azure', 'csv', 'azure-databricks', 'azure-synapse']","{'account_id': 7982797, 'reputation': 486, 'user_id': 6023471, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://lh5.googleusercontent.com/-Kj-uYbgfpfI/AAAAAAAAAAI/AAAAAAAAIwk/8RtSxLapn3A/photo.jpg?sz=256', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/6023471/nate'}",True,2422,1,1,1657088320,1657076096,72877473,CC BY-SA 4.0,https://stackoverflow.com/questions/72877473/export-more-than-1000-rows-from-azure-synapse-into-csv,Export more than 1000 rows from Azure Synapse into csv,1657078242.0,72878717.0,,
"['azure', 'azure-devops', 'azure-synapse']","{'account_id': 18452683, 'reputation': 44, 'user_id': 13442358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bafd116577310cb59a0e1bd0a0a3685c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user13442358', 'link': 'https://stackoverflow.com/users/13442358/user13442358'}",False,1074,2,0,1666645144,1657072899,72877192,CC BY-SA 4.0,https://stackoverflow.com/questions/72877192/ci-cd-pipeline-is-failing-for-synapse,CI/CD Pipeline is failing for Synapse,,,,
"['azure', 'azure-synapse']","{'user_type': 'does_not_exist', 'display_name': 'user2361290'}",True,2131,1,3,1657095924,1657049319,72874596,CC BY-SA 4.0,https://stackoverflow.com/questions/72874596/what-is-meant-by-an-integration-dataset-in-azure-synapse-analytics,What is meant by an &#39;integration dataset&#39; in Azure Synapse Analytics?,,72880153.0,,
"['python', 'azure', 'databricks', 'azure-synapse']","{'account_id': 25734091, 'reputation': 1, 'user_id': 19489176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27cea77d420f8455f1a4b99a952436bd?s=256&d=identicon&r=PG', 'display_name': 'gglima', 'link': 'https://stackoverflow.com/users/19489176/gglima'}",False,2155,1,0,1657176381,1657045137,72873898,CC BY-SA 4.0,https://stackoverflow.com/questions/72873898/connection-from-databricks-to-azure-synapse,Connection from databricks to azure synapse,,,,
"['azure-devops', 'azure-pipelines', 'azure-synapse', 'cicd']","{'account_id': 10729580, 'reputation': 45, 'user_id': 7896101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b98fba93206cd6be465a29aab5c328a9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Robin M', 'link': 'https://stackoverflow.com/users/7896101/robin-m'}",True,476,1,2,1665692639,1657028753,72870527,CC BY-SA 4.0,https://stackoverflow.com/questions/72870527/synapse-automated-publishing-for-continuous-integration-and-delivery-without-ma,Synapse: Automated publishing for continuous integration and delivery without manual publishing (&quot;The new CI/CD flow&quot;),1663173886.0,74061396.0,,
"['oracle', 'azure-data-factory', 'azure-synapse']","{'account_id': 6371541, 'reputation': 67, 'user_id': 4943806, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PgdBdDHTy3c/AAAAAAAAAAI/AAAAAAAAACA/7bhHlCUWG9w/photo.jpg?sz=256', 'display_name': 'Koen van Wielink', 'link': 'https://stackoverflow.com/users/4943806/koen-van-wielink'}",False,399,1,1,1669121169,1657028537,72870475,CC BY-SA 4.0,https://stackoverflow.com/questions/72870475/failure-loading-parquet-in-synapse-analytics-int-mapped-as-utf8,Failure loading parquet in Synapse Analytics - INT mapped as UTF8,,,,
"['azure', 'azure-synapse']","{'account_id': 20995399, 'reputation': 3, 'user_id': 15427358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91c1534b767dc5fab2473e0bb0d2e9e4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user15427358', 'link': 'https://stackoverflow.com/users/15427358/user15427358'}",False,254,1,0,1663173895,1657026510,72870001,CC BY-SA 4.0,https://stackoverflow.com/questions/72870001/how-to-load-a-csv-file-from-on-prem-to-azure-data-lake,how to load a csv file from on-prem to azure data lake,1663173895.0,,,
"['sql', 'sql-server', 'tsql', 'azure-synapse']","{'account_id': 6624535, 'reputation': 2627, 'user_id': 5359841, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/X4Wgy.jpg?s=256&g=1', 'display_name': 'bmsqldev', 'link': 'https://stackoverflow.com/users/5359841/bmsqldev'}",True,96,1,-1,1657009999,1656999497,72864445,CC BY-SA 4.0,https://stackoverflow.com/questions/72864445/rank-customer-transactions-per-segments-in-sql-server,Rank customer Transactions per segments in SQL Server,1657003029.0,72866330.0,,
