tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
"['azure', 'azure-storage', 'azure-data-lake-gen2', 'azure-storage-explorer']","{'account_id': 3127547, 'reputation': 233, 'user_id': 2646132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ade38105067c570636023c0756934649?s=256&d=identicon&r=PG', 'display_name': 'Kamal Nandan', 'link': 'https://stackoverflow.com/users/2646132/kamal-nandan'}",True,918,3,3,1693816136,1584633988,60760909,CC BY-SA 4.0,https://stackoverflow.com/questions/60760909/how-to-browse-azure-data-lake-gen-2-using-gui-tool,How to browse Azure Data lake gen 2 using GUI tool,,,,,
"['c#', 'azure-active-directory', 'service-principal', 'azure-data-lake-gen2', 'azure-sas']","{'account_id': 9551692, 'reputation': 689, 'user_id': 7095639, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/336180516774156/picture?type=large', 'display_name': 'Bilal Shafqat', 'link': 'https://stackoverflow.com/users/7095639/bilal-shafqat'}",True,4010,2,0,1598769028,1584615156,60755686,CC BY-SA 4.0,https://stackoverflow.com/questions/60755686/how-to-create-sas-token-for-azure-data-lake-store-gen-2-using-service-principa,How to create SAS token for Azure Data Lake Store (Gen-2) using service principals (clientId and clientSecret) in C#?,1584632801.0,63654645.0,,,
"['azure-data-lake-gen2', 'azure-data-factory']","{'account_id': 9901072, 'reputation': 71, 'user_id': 7331079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eb1b060533988656125511e031b0ee1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'MintyOwl', 'link': 'https://stackoverflow.com/users/7331079/mintyowl'}",True,994,1,0,1584557603,1584446596,60722032,CC BY-SA 4.0,https://stackoverflow.com/questions/60722032/adf-sink-directory-ignored-in-my-data-flow,ADF: Sink Directory Ignored in my Data Flow,,60745823.0,,,
"['scala', 'azure-data-lake', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 11548603, 'reputation': 325, 'user_id': 8461931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f20fa3a65fa4133d917bcfc8a1c0775d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'yet_another_programmer', 'link': 'https://stackoverflow.com/users/8461931/yet-another-programmer'}",True,338,1,0,1584439209,1584436187,60719246,CC BY-SA 4.0,https://stackoverflow.com/questions/60719246/azure-datalake-store-gen2-read-files-from-databricks-using-a-scala-spark-library,Azure Datalake Store Gen2 read files from Databricks using a scala spark library,,60720001.0,,,
"['avro', 'azure-synapse', 'polybase', 'azure-data-lake-gen2']","{'account_id': 66788, 'reputation': 4254, 'user_id': 195755, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b5c9e4e7cae2fc6f9c42bff8aea1da74?s=256&d=identicon&r=PG', 'display_name': 'yzorg', 'link': 'https://stackoverflow.com/users/195755/yzorg'}",False,1318,1,0,1584117864,1584113188,60673163,CC BY-SA 4.0,https://stackoverflow.com/questions/60673163/can-azure-synapse-query-avro-eventhubs-capture-files,Can Azure Synapse query AVRO? (EventHubs capture files),1584117864.0,,,,
"['python', 'azure', 'azure-data-lake', 'azure-machine-learning-service', 'azure-data-lake-gen2']","{'account_id': 7285994, 'reputation': 365, 'user_id': 5554046, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9f09b67da548de35ba66289d497015d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'dernat71', 'link': 'https://stackoverflow.com/users/5554046/dernat71'}",True,673,2,5,1591750401,1583493276,60562966,CC BY-SA 4.0,https://stackoverflow.com/questions/60562966/transfer-from-adls2-to-compute-target-very-slow-azure-machine-learning,Transfer from ADLS2 to Compute Target very slow Azure Machine Learning,1583526482.0,60628585.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 16512020, 'reputation': 910, 'user_id': 11930479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b0da5b9fd0cac6d3d3b59e062e3cb23?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lilly', 'link': 'https://stackoverflow.com/users/11930479/lilly'}",True,1103,2,0,1583225430,1583217301,60501334,CC BY-SA 4.0,https://stackoverflow.com/questions/60501334/copy-data-from-azure-file-shares-to-blob-containers-via-data-factory,Copy data from Azure &quot;FILE SHARES&quot; to BLOB containers via data factory,,60502654.0,,,
"['azure', 'azure-rbac', 'azure-data-lake-gen2']","{'account_id': 11055729, 'reputation': 23, 'user_id': 8118603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/990022c9dc78a587cf6ce06bbce9ad10?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SherwoodCH', 'link': 'https://stackoverflow.com/users/8118603/sherwoodch'}",True,3186,2,2,1661872716,1583165313,60492680,CC BY-SA 4.0,https://stackoverflow.com/questions/60492680/grant-access-to-azure-data-lake-gen2-access-via-acls-only-no-rbac,Grant access to Azure Data Lake Gen2 Access via ACLs only (no RBAC),1583165656.0,60501731.0,,,
"['python', 'azure', 'azure-data-lake', 'azure-storage-files', 'azure-data-lake-gen2']","{'account_id': 6791450, 'reputation': 452, 'user_id': 5228446, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh6.googleusercontent.com/-HUNmv60OgUk/AAAAAAAAAAI/AAAAAAAAABs/QTNClckCiYE/photo.jpg?sz=256', 'display_name': 'Casper Alant', 'link': 'https://stackoverflow.com/users/5228446/casper-alant'}",True,754,1,1,1583115915,1582960211,60462808,CC BY-SA 4.0,https://stackoverflow.com/questions/60462808/cant-set-content-type-of-azure-data-lake-file,Can&#39;t set Content Type of Azure Data Lake File,,60481765.0,,,
"['azure-sdk-python', 'azure-data-lake-gen2']","{'account_id': 14377907, 'reputation': 140, 'user_id': 10385932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa3ca8176ac3f2bfd961ef620566ed80?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Aga K', 'link': 'https://stackoverflow.com/users/10385932/aga-k'}",False,31,1,0,1582214182,1582206517,60321457,CC BY-SA 4.0,https://stackoverflow.com/questions/60321457/fileproperties-from-azure-sdk-for-python,FileProperties from Azure SDK for Python,,,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 4727854, 'reputation': 13, 'user_id': 3824245, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5gQET.gif?s=256&g=1', 'display_name': '3Jumph', 'link': 'https://stackoverflow.com/users/3824245/3jumph'}",True,1017,1,1,1582076676,1581607836,60211325,CC BY-SA 4.0,https://stackoverflow.com/questions/60211325/delete-unflushed-file-from-azure-data-lake-gen-2,Delete unflushed file from Azure Data Lake Gen 2,,60219251.0,,,
"['azure', 'powerbi', 'azure-data-lake-gen2']","{'account_id': 17726152, 'reputation': 105, 'user_id': 12869816, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-T8tBl0BacE8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reaKOrlUz-ArNEJ98qzynRCjPSHcw/photo.jpg?sz=256', 'display_name': 'Ajju Bajju', 'link': 'https://stackoverflow.com/users/12869816/ajju-bajju'}",True,29483,3,10,1643155596,1581303267,60143531,CC BY-SA 4.0,https://stackoverflow.com/questions/60143531/refresh-powerbi-data-with-additional-column,Refresh powerBI data with additional column,1581316494.0,60146744.0,,,
"['azure', 'azure-data-lake', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 12526992, 'reputation': 115, 'user_id': 9116413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23df99c6a7f2d4ad6db4b5682eacb8cf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pradeep Kaja', 'link': 'https://stackoverflow.com/users/9116413/pradeep-kaja'}",False,380,1,1,1580447196,1580439597,59997308,CC BY-SA 4.0,https://stackoverflow.com/questions/59997308/how-to-migrate-datalake-gen1-datasets-to-datalake-gen2-in-azure-data-factory,How to migrate datalake gen1 datasets to datalake gen2 in azure data factory?,,,,,
"['azure-table-storage', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 16959566, 'reputation': 21, 'user_id': 12267010, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aab093c4e762b066d76b76f359eedb8a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user7', 'link': 'https://stackoverflow.com/users/12267010/user7'}",False,142,1,0,1580273655,1580223287,59951429,CC BY-SA 4.0,https://stackoverflow.com/questions/59951429/how-to-load-csv-file-data-into-table-storage-of-azure-datalake-using-data-factor,how to load csv file data into table storage of azure datalake using data factory,,,,,
"['apache-spark', 'pyspark', 'databricks', 'azure-data-lake-gen2']","{'account_id': 3770241, 'reputation': 338, 'user_id': 3132672, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0566791f47cd63a0388cc74c857f7cea?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sab', 'link': 'https://stackoverflow.com/users/3132672/sab'}",False,417,1,0,1579914225,1579879449,59899337,CC BY-SA 4.0,https://stackoverflow.com/questions/59899337/spark-dataframein-azure-databricks-save-in-single-file-on-data-lakegen2-and,Spark dataframe(in Azure Databricks) save in single file on data lake(gen2) and rename the file,1579879900.0,,,,
['azure-data-lake-gen2'],"{'account_id': 5318570, 'reputation': 37, 'user_id': 4242624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcc5852bcc5685cf0e570b5d269593af?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Teik Hooi Beh', 'link': 'https://stackoverflow.com/users/4242624/teik-hooi-beh'}",False,171,1,-1,1579742184,1579663104,59852122,CC BY-SA 4.0,https://stackoverflow.com/questions/59852122/delta-lake-with-azure-data-lake-store-gen2,Delta Lake with Azure Data Lake Store Gen2,,,,,
"['python-3.x', 'azure-databricks', 'rasterio', 'azure-data-lake-gen2']","{'account_id': 31332, 'reputation': 29325, 'user_id': 85952, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e223c7bbc6f1f2d79367bbbe0a5c37b9?s=256&d=identicon&r=PG', 'display_name': 'Sreedhar', 'link': 'https://stackoverflow.com/users/85952/sreedhar'}",True,907,1,2,1691286348,1579655741,59851376,CC BY-SA 4.0,https://stackoverflow.com/questions/59851376/read-azure-datalake-gen2-images-from-azure-databricks,Read Azure Datalake Gen2 images from Azure Databricks,1580959807.0,60062510.0,,,
"['python', 'azure', 'azure-data-lake-gen2']","{'account_id': 5687391, 'reputation': 617, 'user_id': 4496488, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e1b70cc86e49862004db109cd8b95022?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fuggy_yama', 'link': 'https://stackoverflow.com/users/4496488/fuggy-yama'}",False,2521,1,1,1579569883,1579523985,59823487,CC BY-SA 4.0,https://stackoverflow.com/questions/59823487/copy-files-within-azure-adls-gen2-using-azure-cli-rest-api-or-python,"Copy files within Azure ADLS gen2 using Azure CLI, Rest API or Python",,,,,
"['azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 165635, 'reputation': 6998, 'user_id': 389255, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/b71e89964ab8d525a818a135f3c2fb04?s=256&d=identicon&r=PG', 'display_name': 'James Gan', 'link': 'https://stackoverflow.com/users/389255/james-gan'}",False,309,1,0,1579246208,1579200223,59775943,CC BY-SA 4.0,https://stackoverflow.com/questions/59775943/does-adls-support-symbolic-or-alias,Does ADLS support symbolic or alias?,,,,,
"['powershell', 'automation', 'azure-powershell', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 13541281, 'reputation': 135, 'user_id': 9768885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e55bb129a08aa17d1235880be2544f50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'KMM', 'link': 'https://stackoverflow.com/users/9768885/kmm'}",True,699,1,0,1596496375,1579016376,59737136,CC BY-SA 4.0,https://stackoverflow.com/questions/59737136/grant-access-to-separate-data-lake-gen-2-folders-for-different-users-using-power,Grant access to separate Data Lake Gen 2 folders for different users using PowerShell,,59744883.0,,,
"['azure-data-factory', 'orc', 'azure-data-lake-gen2']","{'account_id': 5703675, 'reputation': 43, 'user_id': 4507918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efb2402ac015f8a0c326d48f6c15c284?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ListerD', 'link': 'https://stackoverflow.com/users/4507918/listerd'}",True,410,1,0,1578624283,1578605264,59672364,CC BY-SA 4.0,https://stackoverflow.com/questions/59672364/azure-data-factory-using-orc-file-as-source-or-sink-in-data-flow-with-adls-gen2,Azure Data Factory: Using ORC file as source or sink in data flow with ADLS gen2?,,59674884.0,,,
"['azure', 'powerbi', 'azure-data-lake', 'powerbi-embedded', 'azure-data-lake-gen2']","{'account_id': 4122743, 'reputation': 67, 'user_id': 6065454, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1147076628636112/picture?type=large', 'display_name': 'Sergey Voronkov', 'link': 'https://stackoverflow.com/users/6065454/sergey-voronkov'}",True,153,1,1,1578580567,1578565995,59662012,CC BY-SA 4.0,https://stackoverflow.com/questions/59662012/access-adls2-from-powerbi-service-with-guest-user-credentials,Access ADLS2 from PowerBI service with Guest user credentials,,59666296.0,,,
"['azure-data-factory', 'azure-data-lake', 'azure-managed-identity', 'azure-storage-account', 'azure-data-lake-gen2']","{'account_id': 17474001, 'reputation': 21, 'user_id': 12669244, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157112449629001/picture?type=large', 'display_name': 'Manish Sharma', 'link': 'https://stackoverflow.com/users/12669244/manish-sharma'}",True,1525,1,0,1578504668,1578413394,59632050,CC BY-SA 4.0,https://stackoverflow.com/questions/59632050/storage-accoung-v2-access-with-firewall-vnet-to-data-factory-v2,"Storage Accoung V2 access with firewall, VNET to data factory V2",1578421782.0,,,,
"['python', 'azure-data-lake-gen2']","{'account_id': 9319451, 'reputation': 11, 'user_id': 6918650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3b79e74af43656e42a476ed658efe96?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sandeep', 'link': 'https://stackoverflow.com/users/6918650/sandeep'}",False,312,1,0,1578269027,1578268690,59605271,CC BY-SA 4.0,https://stackoverflow.com/questions/59605271/how-can-i-access-a-txt-file-which-is-present-in-azure-datalake-gen2-directly-wi,How can I access a .txt file which is present in Azure datalake gen2 directly without downloading,,,,,
"['azure', 'azure-powershell', 'azure-data-lake-gen2']","{'account_id': 13541281, 'reputation': 135, 'user_id': 9768885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e55bb129a08aa17d1235880be2544f50?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'KMM', 'link': 'https://stackoverflow.com/users/9768885/kmm'}",True,760,2,0,1618918685,1576608859,59380431,CC BY-SA 4.0,https://stackoverflow.com/questions/59380431/grant-access-to-azure-data-lake-gen2-using-a-parameterized-script,Grant access to Azure Data Lake Gen2 using a parameterized script,,59385535.0,,,
"['python', 'azure', 'databricks', 'azure-data-lake-gen2', 'databricks-connect']","{'account_id': 17278419, 'reputation': 17, 'user_id': 12512576, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC-XoRdJ1mUu5QOcZ58gWqs-3WSX3eV6QPMv9hIow=k-s256', 'display_name': 'kranny', 'link': 'https://stackoverflow.com/users/12512576/kranny'}",True,344,1,0,1576062725,1575991980,59270662,CC BY-SA 4.0,https://stackoverflow.com/questions/59270662/attribute-error-while-creating-scope-to-access-azure-datalake-gen2-from-databric,Attribute error while creating scope to access Azure Datalake Gen2 from Databricks,1576062457.0,59284405.0,,,
"['pyspark', 'azure-data-lake-gen2']","{'account_id': 13087583, 'reputation': 592, 'user_id': 9467540, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'ptfaferreira', 'link': 'https://stackoverflow.com/users/9467540/ptfaferreira'}",True,210,1,1,1575922625,1575916495,59254751,CC BY-SA 4.0,https://stackoverflow.com/questions/59254751/output-file-name-to-final-folder-in-pyspark,Output file name to final folder in pyspark,1575922625.0,59255970.0,,,
"['python', 'databricks', 'netcdf', 'netcdf4', 'azure-data-lake-gen2']","{'account_id': 31332, 'reputation': 29325, 'user_id': 85952, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e223c7bbc6f1f2d79367bbbe0a5c37b9?s=256&d=identicon&r=PG', 'display_name': 'Sreedhar', 'link': 'https://stackoverflow.com/users/85952/sreedhar'}",True,824,1,0,1575012939,1574917896,59082101,CC BY-SA 4.0,https://stackoverflow.com/questions/59082101/read-nc-files-from-azure-datalake-gen2-in-azure-databricks,Read .nc files from Azure Datalake Gen2 in Azure Databricks,1574996809.0,59100550.0,,,
"['azure-cosmosdb', 'azure-data-lake', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 14788796, 'reputation': 21, 'user_id': 10680301, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-g4JoWkfdazA/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jifXIw7sQ0yfrsfMKnqIJu6YSg-g/mo/photo.jpg?sz=256', 'display_name': 'Ramachandra randhi', 'link': 'https://stackoverflow.com/users/10680301/ramachandra-randhi'}",False,791,1,1,1575356911,1574763044,59048453,CC BY-SA 4.0,https://stackoverflow.com/questions/59048453/how-to-submit-cosmos-script-using-adl,How to submit cosmos script using ADL,1574905091.0,,,,
