tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_to,closed_date,locked_date,closed_reason,accepted_answer_id,migrated_from,protected_date
"['sql', 'sql-server', 'etl']","{'account_id': 2717964, 'reputation': 23, 'user_id': 2344888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08c420b4853d4b6dd5705089d6d938f8?s=256&d=identicon&r=PG', 'display_name': 'user2344888', 'link': 'https://stackoverflow.com/users/2344888/user2344888'}",True,1884,3,2,1408073360,1408045557,1408048539.0,25316390,CC BY-SA 3.0,https://stackoverflow.com/questions/25316390/proper-way-to-move-data-to-a-data-warehouse,Proper way to move data to a data warehouse,,,,,,,
['etl'],"{'account_id': 3485957, 'reputation': 83, 'user_id': 2916888, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/de4ae3731f6185f8670bfc269dec8790?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2916888', 'link': 'https://stackoverflow.com/users/2916888/user2916888'}",True,415,2,0,1482584273,1408043265,,25315810,CC BY-SA 3.0,https://stackoverflow.com/questions/25315810/how-is-automation-of-etl-processing-done,How is automation of ETL processing done?,,,,,,,
"['etl', 'teradata', 'informatica']","{'account_id': 3802907, 'reputation': 21, 'user_id': 3156027, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WjMVo.jpg?s=256&g=1', 'display_name': 'Shweta', 'link': 'https://stackoverflow.com/users/3156027/shweta'}",False,2703,0,1,1407928608,1407928608,,25284732,CC BY-SA 3.0,https://stackoverflow.com/questions/25284732/socket-error-connection-reset-by-peer,Socket error - Connection reset by peer,,,,,,,
"['hadoop', 'hive', 'etl']","{'account_id': 4685624, 'reputation': 289, 'user_id': 3793101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c28f8dbb41f14d8de048a83d780c11b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ypanag', 'link': 'https://stackoverflow.com/users/3793101/ypanag'}",False,367,2,0,1407941124,1407918489,1407941124.0,25281453,CC BY-SA 3.0,https://stackoverflow.com/questions/25281453/hive-etl-partition-data-based-on-record-pattern,Hive ETL - Partition data based on record pattern,,,,,,,
"['performance', 'architecture', 'etl', 'data-warehouse']","{'account_id': 4806664, 'reputation': 657, 'user_id': 3881486, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://graph.facebook.com/100000302262376/picture?type=large', 'display_name': 'Pirvu Georgian', 'link': 'https://stackoverflow.com/users/3881486/pirvu-georgian'}",True,567,2,0,1408013665,1407916111,,25280777,CC BY-SA 3.0,https://stackoverflow.com/questions/25280777/bi-fact-table-design-data-warehouse-modelling,BI: Fact Table Design/Data warehouse modelling,,,,,25295348.0,,
"['mysql', 'pentaho', 'etl']","{'account_id': 3005612, 'reputation': 180, 'user_id': 2550212, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/b66b356651e7013c6ad8c13be39e4986?s=256&d=identicon&r=PG', 'display_name': 'rocks', 'link': 'https://stackoverflow.com/users/2550212/rocks'}",True,1519,2,1,1407912697,1407885995,,25275710,CC BY-SA 3.0,https://stackoverflow.com/questions/25275710/concatenate-distinct-string-values-in-pentaho-data-integration,concatenate DISTINCT string values in pentaho data integration,,,,,,,
"['etl', 'data-integration']","{'account_id': 2398441, 'reputation': 908, 'user_id': 2096770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e86571ee9010e6908c107c35219e5080?s=256&d=identicon&r=PG', 'display_name': 'Kaushal', 'link': 'https://stackoverflow.com/users/2096770/kaushal'}",True,739,1,2,1407852202,1407824235,,25257396,CC BY-SA 3.0,https://stackoverflow.com/questions/25257396/etl-tool-which-is-most-configurable,ETL Tool Which is most configurable,,,,,,,
"['csv', 'etl']","{'account_id': 2534867, 'reputation': 595, 'user_id': 2202272, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/edba980160792e7369d44d309f2c5ab8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'hi4ppl', 'link': 'https://stackoverflow.com/users/2202272/hi4ppl'}",True,1103,2,-1,1407787384,1407757828,1407772341.0,25242619,CC BY-SA 3.0,https://stackoverflow.com/questions/25242619/how-to-convert-data-from-a-custom-format-to-csv,How to convert data from a custom format to CSV?,,,,,25243410.0,,
"['sql', 'etl', 'talend']","{'account_id': 2725528, 'reputation': 1273, 'user_id': 2350719, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/XOKNf.jpg?s=256&g=1', 'display_name': 'L. Quastana', 'link': 'https://stackoverflow.com/users/2350719/l-quastana'}",True,536,1,0,1474192869,1407514157,1474192869.0,25207696,CC BY-SA 3.0,https://stackoverflow.com/questions/25207696/tmysqlrow-syntax-error,tMysqlRow syntax error,,,,,25207905.0,,
"['c#', 'sql-server', 'ssis', 'etl']","{'account_id': 3062174, 'reputation': 145, 'user_id': 2594583, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/b9af47b240203884f489ab798ac74dd6?s=256&d=identicon&r=PG', 'display_name': 'soshman', 'link': 'https://stackoverflow.com/users/2594583/soshman'}",False,153,2,1,1407497263,1407489030,1407497263.0,25199821,CC BY-SA 3.0,https://stackoverflow.com/questions/25199821/what-is-the-fastest-way-to-download-rows-from-two-related-tables-in-packs,What is the fastest way to download rows from two related tables in packs?,,,,,,,
"['etl', 'sql-server-data-tools', 'ssdt-bi']","{'account_id': 71908, 'reputation': 6289, 'user_id': 207817, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/bf618da338aada19265d866cb9a4af9e?s=256&d=identicon&r=PG', 'display_name': 'Radhi', 'link': 'https://stackoverflow.com/users/207817/radhi'}",False,101,1,0,1408346471,1407418906,,25184142,CC BY-SA 3.0,https://stackoverflow.com/questions/25184142/etl-package-running-slow-while-scheduled,ETL package running slow while scheduled,,,,,,,
"['etl', 'data-warehouse', 'business-intelligence']","{'account_id': 4845845, 'reputation': 1, 'user_id': 3909486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9cc0f02df0857d1d621160ca0b659c6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3909486', 'link': 'https://stackoverflow.com/users/3909486/user3909486'}",False,122,0,0,1407227374,1407227374,,25134315,CC BY-SA 3.0,https://stackoverflow.com/questions/25134315/data-model-for-customer-account-service,data model for Customer-&gt; Account -&gt; Service,,,,,,,
"['sql', 'excel', 'vba', 'ssis', 'etl']","{'account_id': 4481444, 'reputation': 35, 'user_id': 3645407, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/5c3a4f9df9900b768754959f6b3175f1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'TDai', 'link': 'https://stackoverflow.com/users/3645407/tdai'}",True,20865,1,3,1531327170,1407183255,1531327170.0,25126793,CC BY-SA 4.0,https://stackoverflow.com/questions/25126793/automate-process-by-running-excel-vba-macro-in-ssis,Automate process by running excel VBA macro in SSIS,,,,,25128962.0,,
"['database', 'schema', 'etl', 'data-warehouse', 'vertica']","{'account_id': 2486995, 'reputation': 1716, 'user_id': 2165252, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6e062c4dbcab90f243d831c02f06410f?s=256&d=identicon&r=PG', 'display_name': 'fenix', 'link': 'https://stackoverflow.com/users/2165252/fenix'}",True,943,1,3,1406917791,1406915681,1406917644.0,25085968,CC BY-SA 3.0,https://stackoverflow.com/questions/25085968/how-to-physically-logically-separate-integration-layer-and-data-warehouse-and-is,How to physically/logically separate integration layer and data warehouse and is that necessary?,,,,,25086398.0,,
"['sql', 'timestamp', 'informix', 'etl']","{'account_id': 2486995, 'reputation': 1716, 'user_id': 2165252, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6e062c4dbcab90f243d831c02f06410f?s=256&d=identicon&r=PG', 'display_name': 'fenix', 'link': 'https://stackoverflow.com/users/2165252/fenix'}",True,19288,3,5,1481712219,1406904281,1406906726.0,25082793,CC BY-SA 3.0,https://stackoverflow.com/questions/25082793/extract-time-from-datetime-informix,Extract TIME from DATETIME - informix,,,,,25084280.0,,
"['database', 'ssis', 'etl']","{'account_id': 2054246, 'reputation': 31, 'user_id': 1832467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c55140bbe1b2203f94adef5aa6c3bd24?s=256&d=identicon&r=PG', 'display_name': 'user1832467', 'link': 'https://stackoverflow.com/users/1832467/user1832467'}",True,1504,1,3,1406903517,1406885221,,25077026,CC BY-SA 3.0,https://stackoverflow.com/questions/25077026/sissdb-writing-custom-message,SISSDB - writing custom message,,,,,,,
"['sql', 'oracle', 'etl']","{'account_id': 4706095, 'reputation': 557, 'user_id': 3808188, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/193c4821a69eb31a4735a3e7a50018e4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3808188', 'link': 'https://stackoverflow.com/users/3808188/user3808188'}",True,32,1,-1,1406783207,1406754061,1406783207.0,25046848,CC BY-SA 3.0,https://stackoverflow.com/questions/25046848/how-to-track-changes-not-only-in-the-source-table-but-also-tables-that-are-joine,How to track changes not only in the source table but also tables that are joined to it?,,,,,25047236.0,,
"['etl', 'gooddata', 'cloud-connect']","{'account_id': 4232918, 'reputation': 21, 'user_id': 3464868, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/1295500694/picture?type=large', 'display_name': 'user3464868', 'link': 'https://stackoverflow.com/users/3464868/user3464868'}",False,299,1,0,1406815046,1406731309,,25039761,CC BY-SA 3.0,https://stackoverflow.com/questions/25039761/gooddata-cloudconnect-or-another-tool-for-etl-development,GoodData: &quot;CloudConnect&quot; or another tool for ETL development,,,,,,,
"['excel', 'ssis', 'oledb', 'etl']","{'account_id': 1276906, 'reputation': 3592, 'user_id': 1231958, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/1su1I.jpg?s=256&g=1', 'display_name': 'Carlos Vergara', 'link': 'https://stackoverflow.com/users/1231958/carlos-vergara'}",True,25279,2,9,1519832583,1406687716,1406694946.0,25027904,CC BY-SA 3.0,https://stackoverflow.com/questions/25027904/ssis-external-table-is-not-in-the-expected-format-and-xls-files,SSIS - &quot;External table is not in the expected format&quot; and .xls files,,,,,25029577.0,,
"['etl', 'talend', 'greenplum', 'hawq']","{'account_id': 1720024, 'reputation': 2017, 'user_id': 1576196, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/4asP5.png?s=256&g=1', 'display_name': 'Balazs Gunics', 'link': 'https://stackoverflow.com/users/1576196/balazs-gunics'}",True,897,1,7,1443012232,1406659084,1443012232.0,25022640,CC BY-SA 3.0,https://stackoverflow.com/questions/25022640/talend-greenplumrow-error-handling,Talend greenplumRow error handling,,,,,25971226.0,,
"['sql', 'oracle', 'plsql', 'etl']","{'account_id': 4706095, 'reputation': 557, 'user_id': 3808188, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/193c4821a69eb31a4735a3e7a50018e4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3808188', 'link': 'https://stackoverflow.com/users/3808188/user3808188'}",True,68,2,0,1406578012,1406561165,1406570039.0,24998633,CC BY-SA 3.0,https://stackoverflow.com/questions/24998633/can-i-have-a-function-within-a-select-query,Can I have a function within a SELECT query?,,,,,24998791.0,,
"['etl', 'data-warehouse', 'talend', 'data-integration']","{'account_id': 2398441, 'reputation': 908, 'user_id': 2096770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e86571ee9010e6908c107c35219e5080?s=256&d=identicon&r=PG', 'display_name': 'Kaushal', 'link': 'https://stackoverflow.com/users/2096770/kaushal'}",True,1109,2,1,1406548400,1406546287,,24994105,CC BY-SA 3.0,https://stackoverflow.com/questions/24994105/talend-handle-order-of-columns,Talend: Handle order of columns,,,,,,,
"['etl', 'data-warehouse', 'talend', 'data-integration']","{'account_id': 2398441, 'reputation': 908, 'user_id': 2096770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e86571ee9010e6908c107c35219e5080?s=256&d=identicon&r=PG', 'display_name': 'Kaushal', 'link': 'https://stackoverflow.com/users/2096770/kaushal'}",True,643,1,2,1406549837,1406534793,1406541806.0,24990895,,https://stackoverflow.com/questions/24990895/data-integration-bring-data-to-a-standard-format,Data Integration: Bring Data to a Standard Format,,1406550501.0,,Needs more focus,24991663.0,,
"['performance', 'sorting', 'hadoop', 'hive', 'etl']","{'account_id': 120179, 'reputation': 7605, 'user_id': 312444, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://i.stack.imgur.com/tUMlx.png?s=256&g=1', 'display_name': 'p.magalhaes', 'link': 'https://stackoverflow.com/users/312444/p-magalhaes'}",False,329,2,0,1407080114,1406322674,,24964558,CC BY-SA 3.0,https://stackoverflow.com/questions/24964558/join-two-sorted-files-using-hive-hadoop,Join two sorted files using Hive/Hadoop,,,,,,,
"['etl', 'datastage']","{'account_id': 1126258, 'reputation': 121, 'user_id': 1113490, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/aef517d221da814be487c7fce75ca536?s=256&d=identicon&r=PG', 'display_name': 'lojkyelo', 'link': 'https://stackoverflow.com/users/1113490/lojkyelo'}",True,1595,2,0,1407513130,1406208675,,24935187,CC BY-SA 3.0,https://stackoverflow.com/questions/24935187/splitting-datastage-output-based-on-key-column,Splitting DataStage Output based on Key Column,,,,,25207409.0,,
"['c#', 'sql', 'tsql', 'etl', 'staging-table']","{'account_id': 171224, 'reputation': 4305, 'user_id': 398499, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7ed4633ae861d1e6fbf5ce7c0feca693?s=256&d=identicon&r=PG', 'display_name': 'Jean-Fran&#231;ois Beaulieu', 'link': 'https://stackoverflow.com/users/398499/jean-fran%c3%a7ois-beaulieu'}",True,637,1,2,1407940282,1406208018,1406208602.0,24934903,CC BY-SA 3.0,https://stackoverflow.com/questions/24934903/best-strategy-to-perform-etl-from-staging-to-warehouse,Best strategy to perform ETL from staging to warehouse,,,,,25023051.0,,
"['expression', 'etl', 'datediff', 'opentext']","{'account_id': 2981668, 'reputation': 145, 'user_id': 2695735, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/a47c2f75cf36d118361edd24ef72e75a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Drupal8ForTheWin', 'link': 'https://stackoverflow.com/users/2695735/drupal8forthewin'}",False,74,2,0,1448976354,1406189728,1448976354.0,24928428,CC BY-SA 3.0,https://stackoverflow.com/questions/24928428/how-stock-a-numeric-value-diff-of-2-date,How stock a numeric value (diff of 2 date),,,,,,,
"['ssis', 'buffer', 'etl', 'diskspace']","{'account_id': 4169069, 'reputation': 763, 'user_id': 3417326, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/3ddea471816f1c26580458a97ac6e6cd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SqlLearner', 'link': 'https://stackoverflow.com/users/3417326/sqllearner'}",False,3502,0,1,1464179411,1406055851,1464179411.0,24895664,CC BY-SA 3.0,https://stackoverflow.com/questions/24895664/ssis-error-the-buffer-manager-cannot-extend-the-file-due-to-insufficient-di,SSIS error - &quot;the buffer manager cannot extend the file&quot; due to &quot;insufficient disk space&quot;,,,,,,,
"['etl', 'informatica']","{'account_id': 206496, 'reputation': 2615, 'user_id': 455822, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/m0ERM.png?s=256&g=1', 'display_name': 'Derrick Bell', 'link': 'https://stackoverflow.com/users/455822/derrick-bell'}",True,68,1,0,1405680005,1405622197,,24811071,CC BY-SA 3.0,https://stackoverflow.com/questions/24811071/infa-sfdc-connector-refresh-staging-table,INFA SFDC Connector refresh staging table,,,,,24823078.0,,
"['java', 'global-variables', 'etl', 'talend']","{'account_id': 3737137, 'reputation': 132, 'user_id': 3107834, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/43cb685595b1c0b149718849e190ee59?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mw90', 'link': 'https://stackoverflow.com/users/3107834/mw90'}",True,5764,1,2,1405691058,1405622026,1405691058.0,24811028,CC BY-SA 3.0,https://stackoverflow.com/questions/24811028/how-to-dynamically-pass-filename-to-tftprename-in-talend,How to dynamically pass filename to tFTPRename in Talend?,,,,,24811783.0,,
"['mysql', 'database', 'import', 'etl']","{'account_id': 4730221, 'reputation': 3, 'user_id': 3826080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63884553f8790f897f23315e5a7fd18b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/3826080/alex'}",True,54,1,-1,1405513517,1405512287,,24780351,CC BY-SA 3.0,https://stackoverflow.com/questions/24780351/set-up-a-database-to-import-large-amounts-of-data,Set up a database to import large amounts of data,,,,,24780742.0,,
