tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,posted_by_collectives,closed_date,closed_reason
"['xml', 'azure', 'azure-data-factory', 'dataflow']","{'account_id': 5727639, 'reputation': 1, 'user_id': 4524194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f33b20c30dcfea877e199bbdbd438220?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Andreas', 'link': 'https://stackoverflow.com/users/4524194/andreas'}",False,325,0,0,1660455741,1660249168,,73326477,CC BY-SA 4.0,https://stackoverflow.com/questions/73326477/parse-xml-file-within-azure-dataflow,Parse XML File within Azure DataFlow,,,,,,
"['airflow', 'google-cloud-dataflow', 'google-cloud-composer']","{'account_id': 23008572, 'reputation': 96, 'user_id': 17131407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/879238fd8b7b06113bc3c301cf581d05?s=256&d=identicon&r=PG', 'display_name': 'Aaron Gonzalez', 'link': 'https://stackoverflow.com/users/17131407/aaron-gonzalez'}",True,424,1,1,1660750984,1660248501,1660253439.0,73326373,CC BY-SA 4.0,https://stackoverflow.com/questions/73326373/dataflow-job-startup-takes-too-long-when-triggered-from-composer,DataFlow Job Startup Takes Too Long When triggered from Composer,,,73390554.0,,,
"['python', 'google-cloud-platform', 'google-cloud-run', 'dataflow']","{'account_id': 16450994, 'reputation': 316, 'user_id': 11884421, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-WyhPIe1TdLI/AAAAAAAAAAI/AAAAAAAACLE/0II3s9Hk9gw/photo.jpg?sz=256', 'display_name': 'Matthieu', 'link': 'https://stackoverflow.com/users/11884421/matthieu'}",True,195,1,0,1660679004,1660213286,1660213654.0,73319079,CC BY-SA 4.0,https://stackoverflow.com/questions/73319079/running-large-pipelines-on-gcp,Running large pipelines on GCP,,,73379502.0,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 7171857, 'reputation': 91, 'user_id': 5479078, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LOhMW.jpg?s=256&g=1', 'display_name': 'Catalin Voss', 'link': 'https://stackoverflow.com/users/5479078/catalin-voss'}",True,504,1,3,1660793983,1660166393,1660793983.0,73312838,CC BY-SA 4.0,https://stackoverflow.com/questions/73312838/debugging-a-slow-pytorch-gpu-inference-pipeline-on-beam-google-cloud-dataflow,Debugging a slow PyTorch GPU Inference Pipeline on Beam/Google Cloud Dataflow,,,,,,
"['python', 'google-cloud-dataflow', 'bazel']","{'account_id': 25982976, 'reputation': 46, 'user_id': 19696317, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkzuCxQaXPI0W1nO7p4dfkjSWipT4CtTsj9PNZ-=k-s256', 'display_name': 'user19696317', 'link': 'https://stackoverflow.com/users/19696317/user19696317'}",False,103,1,0,1660585800,1660157694,,73311371,CC BY-SA 4.0,https://stackoverflow.com/questions/73311371/apache-beam-dataflow-pipeline-build-and-deploy-with-bazel,Apache Beam Dataflow pipeline build and deploy with Bazel,,,,,,
"['python', 'google-cloud-platform', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 6183208, 'reputation': 179, 'user_id': 4818037, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/SNAcY.png?s=256&g=1', 'display_name': 'Manish', 'link': 'https://stackoverflow.com/users/4818037/manish'}",False,599,0,1,1660049252,1660030817,1660049252.0,73288142,CC BY-SA 4.0,https://stackoverflow.com/questions/73288142/read-csv-into-apache-beam-dataframe-with-runtimevalueprovider,Read CSV into Apache Beam DataFrame with RuntimeValueProvider,,,,,,
['google-cloud-dataflow'],"{'account_id': 1929103, 'reputation': 13834, 'user_id': 1738915, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/YXjto.jpg?s=256&g=1', 'display_name': 'Kolban', 'link': 'https://stackoverflow.com/users/1738915/kolban'}",True,246,1,1,1659812126,1659801467,1659811996.0,73261265,CC BY-SA 4.0,https://stackoverflow.com/questions/73261265/pipeline-fails-with-name-error-on-dataflow-runner-but-not-on-direct-runner,Pipeline fails with name error on Dataflow runner but not on Direct runner,,,73262496.0,"[{'tags': ['google-cloud-ml-engine', 'google-cloud-dataprep', 'google-cloud-messaging', 'google-cloud-filestore', 'google-prediction', 'google-cloud-sdk', 'apigee-baas', 'google-cloud-repository', 'google-cloud-iam', 'google-cloud-networking', 'google-cloud-datastore', 'google-cloud-armor', 'google-cloud-instances', 'google-analytics-firebase', 'firebase', 'google-cloud-save', 'cloud-document-ai', 'google-fusion-tables', 'apigee', 'firebase-test-lab', 'gcloud', 'google-translate', 'google-bigquery', 'firebase-crash-reporting', 'firebase-cli', 'google-container-optimized-os', 'looker-studio', 'google-cloud-spanner', 'google-cloud-robotics', 'google-cloud-composer', 'google-cloud-workstations', 'google-app-engine-python', 'google-cloud-test-lab', 'google-cloud-translate', 'firebase-app-indexing', 'google-cloud-transcoder', 'google-cloud-python', 'google-kubernetes-engine', 'google-cloud-tpu', 'google-cloud-interconnect', 'google-cloud-dns', 'google-app-engine-patch', 'google-cloud-powershell', 'google-cloud-monitoring', 'google-cloud-profiler', 'firebase-machine-learning', 'google-cloud-automl', 'firebase-tools', 'google-cloud-run', 'google-cloud-iot', 'firebase-dynamic-links', 'google-migrate-for-compute-engine', 'firebase-assistant', 'google-cloud-router', 'firebase-notifications', 'google-cloud-print', 'google-cloud-tasks', 'google-cloud-webrisk', 'google-cloud-console', 'google-cloud-sql', 'google-cloud-dataproc-metastore', 'google-cloud-registry', 'google-cloud-logging', 'google-cloud-platform', 'google-cloud-kms', 'google-cloud-functions', 'google-cloud-vertex-ai', 'google-cloud-speech', 'google-cloud-ops-agent', 'google-cloud-cdn', 'google-cloud-error-reporting', 'firebase-admin', 'dialogflow-es', 'google-container-os', 'google-cloud-load-balancer', 'google-cloud-ml', 'google-cloud-search', 'google-cloud-stackdriver', 'google-cloud-identity', 'firebase-ab-testing', 'google-container-registry', 'google-cloud-launcher', 'firebase-console', 'google-cloud-ai', 'google-app-engine-deploy', 'firebase-realtime-database', 'google-cloud-intellij', 'google-cloud-api-gateway', 'google-cloud-deploy', 'google-cloud-data-transfer', 'firebase-predictions', 'google-cloud-dataflow', 'google-cloud-data-fusion', 'redux-saga-firebase', 'google-cloud-shell', 'cordova-plugin-firebasex', 'react-native-firebase', 'google-cloud-internal-load-balancer', 'firebase-invites', 'google-cloud-automl-nl', 'dialogflow-es-fulfillment', 'bigtable', 'firebase-remote-config', 'google-cloud-source-repos', 'firebase-storage', 'google-cloud-url-maps', 'google-cloud-billing', 'google-cloud-cpp', 'google-app-engine-php', 'google-cloud-asset-inventory', 'recaptcha-enterprise', 'google-cloud-datalab', 'firebase-analytics', 'google-cloud-proxy', 'google-cloud-pubsub', 'google-cloud-marketplace', 'google-cloud-talent-solution', 'google-cloud-metrics', 'jib', 'looker', 'rest-firebase', 'google-cloud-trace', 'google-cloud-build', 'google-cloud-node', 'firebase-mlkit', 'firebase-admob', 'vertex-ai-search', 'google-cloud-visualstudio', 'google-cloud-debugger', 'firebase-app-distribution', 'firebase-cloud-messaging', 'dialogflow-cx', 'firebase-hosting', 'firebase-queue', 'stackdriver', 'google-cloud-dlp', 'maven-jib', 'google-cloud-firestore', 'google-container-builder', 'firebase-extensions', 'google-cloud-scheduler', 'firebase-app-check', 'google-cloud-code', 'google-anthos', 'google-cloud-language', 'google-cloud-endpoints', 'google-app-engine-golang', 'google-cloud-endpoints-v2', 'google-cloud-shell-editor', 'firebase-security', 'google-cloud-tools', 'google-cloud-vision', 'google-cloud-php-client', 'firebase-util', 'google-cloud-bigtable', 'google-cloud-instance-template', 'nativescript-firebase', 'firebaseui', 'google-compute-engine', 'google-cloud-print-privet', 'google-cloud-memorystore', 'firebase-database', 'google-cloud-storage-r', 'google-cloud-pubsublite', 'firebasesimplelogin', 'google-cloud-storage', 'google-cloud-healthcare', 'google-cloud-recommendation', 'google-dataflow', 'google-cloud-identity-aware-proxy', 'google-cloud-spanner-emulator', 'firebase-in-app-messaging', 'google-cloud-resource-manager', 'google-cloud-ai-platform-pipelines', 'google-cloud-nl', 'google-app-engine-go', 'google-app-engine-launch', 'firebase-job-dispatcher', 'firebase-performance', 'firebase-polymer', 'firebase-authentication', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-vpn', 'react-redux-firebase', 'google-cloud-http-load-balancer', 'google-app-engine'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}, {'tags': ['google-cloud-ml-engine', 'google-cloud-dataprep', 'google-cloud-messaging', 'google-cloud-filestore', 'google-prediction', 'google-cloud-sdk', 'apigee-baas', 'google-cloud-repository', 'google-cloud-iam', 'google-cloud-networking', 'google-cloud-datastore', 'google-cloud-armor', 'google-cloud-instances', 'google-analytics-firebase', 'firebase', 'google-cloud-save', 'cloud-document-ai', 'google-fusion-tables', 'apigee', 'firebase-test-lab', 'gcloud', 'google-translate', 'google-bigquery', 'firebase-crash-reporting', 'firebase-cli', 'google-container-optimized-os', 'looker-studio', 'google-cloud-spanner', 'google-cloud-robotics', 'google-cloud-composer', 'google-cloud-workstations', 'google-app-engine-python', 'google-cloud-test-lab', 'google-cloud-translate', 'firebase-app-indexing', 'google-cloud-transcoder', 'google-cloud-python', 'google-kubernetes-engine', 'google-cloud-tpu', 'google-cloud-interconnect', 'google-cloud-dns', 'google-app-engine-patch', 'google-cloud-powershell', 'google-cloud-monitoring', 'google-cloud-profiler', 'firebase-machine-learning', 'google-cloud-automl', 'firebase-tools', 'google-cloud-run', 'google-cloud-iot', 'firebase-dynamic-links', 'google-migrate-for-compute-engine', 'firebase-assistant', 'google-cloud-router', 'firebase-notifications', 'google-cloud-print', 'google-cloud-tasks', 'google-cloud-webrisk', 'google-cloud-console', 'google-cloud-sql', 'google-cloud-dataproc-metastore', 'google-cloud-registry', 'google-cloud-logging', 'google-cloud-platform', 'google-cloud-kms', 'google-cloud-functions', 'google-cloud-vertex-ai', 'google-cloud-speech', 'google-cloud-ops-agent', 'google-cloud-cdn', 'google-cloud-error-reporting', 'firebase-admin', 'dialogflow-es', 'google-container-os', 'google-cloud-load-balancer', 'google-cloud-ml', 'google-cloud-search', 'google-cloud-stackdriver', 'google-cloud-identity', 'firebase-ab-testing', 'google-container-registry', 'google-cloud-launcher', 'firebase-console', 'google-cloud-ai', 'google-app-engine-deploy', 'firebase-realtime-database', 'google-cloud-intellij', 'google-cloud-api-gateway', 'google-cloud-deploy', 'google-cloud-data-transfer', 'firebase-predictions', 'google-cloud-dataflow', 'google-cloud-data-fusion', 'redux-saga-firebase', 'google-cloud-shell', 'cordova-plugin-firebasex', 'react-native-firebase', 'google-cloud-internal-load-balancer', 'firebase-invites', 'google-cloud-automl-nl', 'dialogflow-es-fulfillment', 'bigtable', 'firebase-remote-config', 'google-cloud-source-repos', 'firebase-storage', 'google-cloud-url-maps', 'google-cloud-billing', 'google-cloud-cpp', 'google-app-engine-php', 'google-cloud-asset-inventory', 'recaptcha-enterprise', 'google-cloud-datalab', 'firebase-analytics', 'google-cloud-proxy', 'google-cloud-pubsub', 'google-cloud-marketplace', 'google-cloud-talent-solution', 'google-cloud-metrics', 'jib', 'looker', 'rest-firebase', 'google-cloud-trace', 'google-cloud-build', 'google-cloud-node', 'firebase-mlkit', 'firebase-admob', 'vertex-ai-search', 'google-cloud-visualstudio', 'google-cloud-debugger', 'firebase-app-distribution', 'firebase-cloud-messaging', 'dialogflow-cx', 'firebase-hosting', 'firebase-queue', 'stackdriver', 'google-cloud-dlp', 'maven-jib', 'google-cloud-firestore', 'google-container-builder', 'firebase-extensions', 'google-cloud-scheduler', 'firebase-app-check', 'google-cloud-code', 'google-anthos', 'google-cloud-language', 'google-cloud-endpoints', 'google-app-engine-golang', 'google-cloud-endpoints-v2', 'google-cloud-shell-editor', 'firebase-security', 'google-cloud-tools', 'google-cloud-vision', 'google-cloud-php-client', 'firebase-util', 'google-cloud-bigtable', 'google-cloud-instance-template', 'nativescript-firebase', 'firebaseui', 'google-compute-engine', 'google-cloud-print-privet', 'google-cloud-memorystore', 'firebase-database', 'google-cloud-storage-r', 'google-cloud-pubsublite', 'firebasesimplelogin', 'google-cloud-storage', 'google-cloud-healthcare', 'google-cloud-recommendation', 'google-dataflow', 'google-cloud-identity-aware-proxy', 'google-cloud-spanner-emulator', 'firebase-in-app-messaging', 'google-cloud-resource-manager', 'google-cloud-ai-platform-pipelines', 'google-cloud-nl', 'google-app-engine-go', 'google-app-engine-launch', 'firebase-job-dispatcher', 'firebase-performance', 'firebase-polymer', 'firebase-authentication', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-vpn', 'react-redux-firebase', 'google-cloud-http-load-balancer', 'google-app-engine'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}]",,
"['google-cloud-dataflow', 'apache-beam', 'apache-beam-io']","{'account_id': 7559747, 'reputation': 15, 'user_id': 5737799, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-WQso2g51kk8/AAAAAAAAAAI/AAAAAAAAAOU/5R3yR5Fv3bA/photo.jpg?sz=256', 'display_name': 'shricharan bhat', 'link': 'https://stackoverflow.com/users/5737799/shricharan-bhat'}",False,185,1,0,1674150794,1659734201,,73255363,CC BY-SA 4.0,https://stackoverflow.com/questions/73255363/dataflow-runner-failing-with-error-openpyxl-module-not-found-error-on-read-excel,DataFlow Runner failing with error openpyxl module not found error on read_excel,,,,,,
"['python', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub', 'dataflow']","{'account_id': 16786928, 'reputation': 869, 'user_id': 12135668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/211de40907dfa84a12a6f01c90fa5500?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pav3k', 'link': 'https://stackoverflow.com/users/12135668/pav3k'}",True,228,1,0,1659937416,1659687646,,73246723,CC BY-SA 4.0,https://stackoverflow.com/questions/73246723/how-beam-io-readfrompubsub-output-pcollection-is-defined-in-apache-beam-dataflow,How beam.io.ReadFromPubSub output Pcollection is defined in Apache Beam/Dataflow?,,,,,,
"['elasticsearch', 'google-cloud-platform', 'google-cloud-dataflow', 'dataflow']","{'account_id': 3743643, 'reputation': 2341, 'user_id': 3112848, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/pE3nA.jpg?s=256&g=1', 'display_name': 'llermaly', 'link': 'https://stackoverflow.com/users/3112848/llermaly'}",True,161,1,1,1660152015,1659623865,,73237821,CC BY-SA 4.0,https://stackoverflow.com/questions/73237821/dataflow-pubsub-to-elasticsearch-template-proxy,Dataflow PubSub to Elasticsearch Template proxy,,,73310353.0,,,
"['python', 'google-cloud-dataflow', 'apache-beam', 'google-cloud-pubsub', 'dataflow']","{'account_id': 19018349, 'reputation': 23, 'user_id': 13882878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f9cbc05a8824a9e2b598aad87e76f06?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Juanan', 'link': 'https://stackoverflow.com/users/13882878/juanan'}",True,610,2,2,1660732788,1659618833,1659637970.0,73236625,CC BY-SA 4.0,https://stackoverflow.com/questions/73236625/process-file-from-a-pub-sub-message-in-dataflow-streaming,Process file from a Pub/Sub message in Dataflow streaming,,,73254354.0,,,
"['javascript', 'reactjs', 'dataflow']","{'account_id': 5300802, 'reputation': 1, 'user_id': 4230502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/165e8939fe691860878b92d107cebbcf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Palito', 'link': 'https://stackoverflow.com/users/4230502/palito'}",False,47,2,0,1659441121,1659437379,1659440921.0,73206257,CC BY-SA 4.0,https://stackoverflow.com/questions/73206257/react-passing-props-not-working-what-am-i-missing,React= Passing Props not working. What am I missing?,,,,,,
"['python', 'google-cloud-platform', 'parallel-processing', 'apache-beam', 'dataflow']","{'account_id': 16786928, 'reputation': 869, 'user_id': 12135668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/211de40907dfa84a12a6f01c90fa5500?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pav3k', 'link': 'https://stackoverflow.com/users/12135668/pav3k'}",False,299,0,2,1659426555,1659425935,1659426555.0,73203699,CC BY-SA 4.0,https://stackoverflow.com/questions/73203699/how-dataflow-apache-beam-yields-its-element-to-the-next-step,How Dataflow/Apache Beam yields its element to the next step,,,,,,
