tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
"['azure', 'azure-data-factory', 'kql', 'azure-log-analytics-workspace']","{'account_id': 15153789, 'reputation': 307, 'user_id': 10935321, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bs3xoa4n7IA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbH56-K6Nn0MePtvPinBvQKtfoWug/mo/photo.jpg?sz=256', 'display_name': 'mac', 'link': 'https://stackoverflow.com/users/10935321/mac'}",True,195,1,0,1673430365,1673374600,75074218,CC BY-SA 4.0,https://stackoverflow.com/questions/75074218/azure-log-analytics-data-factory-track-linked-service-creation,Azure Log Analytics - Data Factory - track Linked Service creation,,75081034.0,,,
"['azure', 'azure-data-factory']","{'account_id': 27490738, 'reputation': 3, 'user_id': 20976145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d75238c5c93b4d3c01b010708e940577?s=256&d=identicon&r=PG', 'display_name': 'Celeye', 'link': 'https://stackoverflow.com/users/20976145/celeye'}",False,293,1,0,1674131708,1673370564,75073507,CC BY-SA 4.0,https://stackoverflow.com/questions/75073507/unzip-zip-files-within-a-zip-file-in-azure-data-factory,Unzip zip files within a zip file in Azure Data Factory,,,,,
"['azure-data-factory', 'azure-databricks']","{'account_id': 3434968, 'reputation': 273, 'user_id': 2878290, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/ccc8b44c9f0b68d5ed43981f31cfaae6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Developer KE', 'link': 'https://stackoverflow.com/users/2878290/developer-ke'}",False,265,1,0,1673399756,1673360456,75071316,CC BY-SA 4.0,https://stackoverflow.com/questions/75071316/azure-data-factory-unauthorized-issues-while-connect-azure-databricks-notebook-t,Azure Data factory Unauthorized Issues While Connect Azure DataBricks Notebook Trigger PipeLine,1673363929.0,,,,
"['azure', 'snowflake-cloud-data-platform', 'azure-sql-database', 'azure-data-factory']","{'account_id': 18550247, 'reputation': 119, 'user_id': 13516649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6fc444854ecf94cee7a81ac5ba84531?s=256&d=identicon&r=PG', 'display_name': 'Adx', 'link': 'https://stackoverflow.com/users/13516649/adx'}",False,182,0,0,1673356600,1673356506,75070548,CC BY-SA 4.0,https://stackoverflow.com/questions/75070548/azure-data-factory-truncate-prescript-taking-too-long-as-data-size-increases,Azure Data Factory Truncate prescript taking too long as data size increases,1673356600.0,,,,
['azure-data-factory'],"{'account_id': 24603334, 'reputation': 23, 'user_id': 18505900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8eb18afae1ad3c57e43f03bb73c0f79?s=256&d=identicon&r=PG', 'display_name': 'yeykawb', 'link': 'https://stackoverflow.com/users/18505900/yeykawb'}",True,164,1,0,1673426488,1673338039,75067091,CC BY-SA 4.0,https://stackoverflow.com/questions/75067091/use-the-reserved-variable-filepath-in-dataset-paths-in-data-factory,Use the reserved variable $$Filepath in dataset paths in Data Factory,,75080287.0,,,
"['azure', 'azure-data-factory']","{'account_id': 8164473, 'reputation': 4103, 'user_id': 6147374, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fd752594fbf823094bb87549a0784bff?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ibo', 'link': 'https://stackoverflow.com/users/6147374/ibo'}",False,103,0,0,1673336141,1673298796,75062979,CC BY-SA 4.0,https://stackoverflow.com/questions/75062979/adf-copy-data-activity-fails-with-a-misleading-error-message,ADF Copy Data activity fails with a misleading error message,1673336141.0,,,,
"['azure', 'parameters', 'azure-data-factory', 'fetchxml']","{'account_id': 2608194, 'reputation': 53, 'user_id': 3708815, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vNRNB.jpg?s=256&g=1', 'display_name': 'Joel', 'link': 'https://stackoverflow.com/users/3708815/joel'}",True,203,1,0,1673387578,1673291886,75061995,CC BY-SA 4.0,https://stackoverflow.com/questions/75061995/use-date-parameter-in-azure-pipeline-fetchxml-query,Use date parameter in Azure Pipeline FetchXML query,1673387578.0,75066591.0,,,
"['azure', 'azure-sql-database', 'azure-data-factory', 'etl']","{'account_id': 22828657, 'reputation': 21, 'user_id': 16977533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7aa4e9401b2ff8ba75c17d495af489f?s=256&d=identicon&r=PG', 'display_name': 'lsp_4', 'link': 'https://stackoverflow.com/users/16977533/lsp-4'}",False,119,1,0,1673358221,1673291445,75061917,CC BY-SA 4.0,https://stackoverflow.com/questions/75061917/azure-data-factory-etl-process,Azure Data Factory ETL Process,1673358221.0,,,,
['azure-data-factory'],"{'account_id': 23737244, 'reputation': 1, 'user_id': 17755785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyrFEPC2cWRopdiXUwtWNwIyU-WWDE5-J_b7cfa=k-s256', 'display_name': 'jnw', 'link': 'https://stackoverflow.com/users/17755785/jnw'}",False,242,1,0,1673548645,1673283050,75060495,CC BY-SA 4.0,https://stackoverflow.com/questions/75060495/how-to-dump-sql-query-result-from-lookup-activity-into-a-dict-or-array-variable,How to dump SQL query result from LookUp activity into a dict or array variable?,1673548645.0,,,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",True,524,2,0,1673334546,1673276183,75059074,CC BY-SA 4.0,https://stackoverflow.com/questions/75059074/azure-synapse-copy-activity-error-create-table-dbo-is-not-supported,Azure Synapse Copy Activity error: CREATE TABLE dbo is not supported,1673276650.0,75066551.0,,,
['azure-data-factory'],"{'account_id': 7002559, 'reputation': 678, 'user_id': 5368122, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/vHUTC.jpg?s=256&g=1', 'display_name': 'Obiii', 'link': 'https://stackoverflow.com/users/5368122/obiii'}",True,1107,3,1,1674242426,1673271023,75058012,CC BY-SA 4.0,https://stackoverflow.com/questions/75058012/wildcard-in-blob-ends-with-path-adf-trigger-blob-storage-event,Wildcard in blob ends with path - ADF trigger blob storage event,1673273513.0,75188525.0,,,
"['sql-server', 'azure-data-factory']","{'account_id': 15578097, 'reputation': 31, 'user_id': 11238723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e00ad04f686802768e4b3433a8b2a6c2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Matt Evans', 'link': 'https://stackoverflow.com/users/11238723/matt-evans'}",False,324,2,0,1680260328,1673263581,75056607,CC BY-SA 4.0,https://stackoverflow.com/questions/75056607/data-factory-copy-task-using-stored-procedure-containing-temporary-tables,Data factory Copy Task - Using Stored Procedure containing temporary tables,,,,,
"['azure', 'azure-data-factory', 'linked-service']","{'account_id': 14765957, 'reputation': 5, 'user_id': 10663995, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4d9f17a730bfc3a8648e1bb5f6085e6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Necropants', 'link': 'https://stackoverflow.com/users/10663995/necropants'}",True,427,1,0,1673438044,1673260879,75056078,CC BY-SA 4.0,https://stackoverflow.com/questions/75056078/azure-data-factory-with-a-copy-activity-using-a-binary-dataset-fails-to-copy-fol,Azure data factory with a copy activity using a binary dataset fails to copy folder contents if parameterized,1673438044.0,75057541.0,,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 9788327, 'reputation': 2481, 'user_id': 7253901, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RQUsx.jpg?s=256&g=1', 'display_name': 'Psychotechnopath', 'link': 'https://stackoverflow.com/users/7253901/psychotechnopath'}",True,91,1,0,1673254739,1673252525,75054673,CC BY-SA 4.0,https://stackoverflow.com/questions/75054673/how-to-build-or-behavior-into-azure-synapse-pipelines,How to build OR-behavior into Azure Synapse pipelines?,,75054996.0,,,
['azure-data-factory'],"{'account_id': 27462203, 'reputation': 3, 'user_id': 20952586, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp79EgwyVs21zENGOQPzXHjjiMuqF3LLffpUd4pN=k-s256', 'display_name': 'Karthik B', 'link': 'https://stackoverflow.com/users/20952586/karthik-b'}",True,200,1,0,1673197952,1673104427,75041423,CC BY-SA 4.0,https://stackoverflow.com/questions/75041423/reduce-function-not-working-in-derived-column-in-adf-mapping-data-flow,reduce function not working in derived column in adf mapping data flow,1673108574.0,75043406.0,,,
"['azure', 'azure-data-factory']","{'account_id': 24426312, 'reputation': 39, 'user_id': 18351864, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxYqarFdRJ9ITzeX5Dh4KGRPJSkgAWT3Tsk7jnr=k-s256', 'display_name': 'JasonW', 'link': 'https://stackoverflow.com/users/18351864/jasonw'}",True,82,1,1,1673077215,1673066266,75038150,CC BY-SA 4.0,https://stackoverflow.com/questions/75038150/identify-partial-text-in-the-column-and-create-new-column-in-azure-data-flow,Identify partial text in the column and create new column in Azure Data Flow?,1673066306.0,75038750.0,,,
['azure-data-factory'],"{'account_id': 14934971, 'reputation': 1, 'user_id': 17127398, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/phosD.jpg?s=256&g=1', 'display_name': 'MAX', 'link': 'https://stackoverflow.com/users/17127398/max'}",False,91,1,0,1673250038,1673044884,75036756,CC BY-SA 4.0,https://stackoverflow.com/questions/75036756/how-to-load-files-with-the-same-name-in-data-flow-azure-data-factory,How to Load files with the same name in data flow Azure data factory,,,,,
['azure-data-factory'],"{'account_id': 14934971, 'reputation': 1, 'user_id': 17127398, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/phosD.jpg?s=256&g=1', 'display_name': 'MAX', 'link': 'https://stackoverflow.com/users/17127398/max'}",False,234,1,0,1673138611,1673012192,75031644,CC BY-SA 4.0,https://stackoverflow.com/questions/75031644/load-files-with-the-same-name-in-data-flow-azure-data-factory,Load files with the same name in data flow Azure data factory,,,,,
"['azure-data-factory', 'job-scheduling']","{'account_id': 8324450, 'reputation': 16583, 'user_id': 6933993, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/8rS8O.jpg?s=256&g=1', 'display_name': 'thebluephantom', 'link': 'https://stackoverflow.com/users/6933993/thebluephantom'}",True,94,1,0,1673041703,1672992102,75028376,CC BY-SA 4.0,https://stackoverflow.com/questions/75028376/adf-scheduling-when-existing-job-not-yet-finished,ADF Scheduling when existing Job not yet finished,,75036374.0,,,
"['azure', 'azure-data-factory']","{'account_id': 12474550, 'reputation': 619, 'user_id': 9081395, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10212613786116756/picture?type=large', 'display_name': 'Steven', 'link': 'https://stackoverflow.com/users/9081395/steven'}",True,189,1,0,1672998512,1672973336,75026466,CC BY-SA 4.0,https://stackoverflow.com/questions/75026466/data-factory-how-to-stop-pipeline-execution-without-logic-and-without-failure,Data Factory: how to stop pipeline execution without logic and without failure?,1672998512.0,,,,
['azure-data-factory'],"{'account_id': 27276229, 'reputation': 9, 'user_id': 20796802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a2b32c2e581629580df66425061a7ab?s=256&d=identicon&r=PG', 'display_name': 'Priyom', 'link': 'https://stackoverflow.com/users/20796802/priyom'}",False,618,1,0,1673344262,1672954899,75024656,CC BY-SA 4.0,https://stackoverflow.com/questions/75024656/how-to-send-an-email-with-query-output-result-as-attachment-from-data-factory,How to send an email with query output result as attachment from Data Factory?,1673344262.0,,,,
"['azure', 'azure-data-factory']","{'account_id': 14523346, 'reputation': 1369, 'user_id': 10490428, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hf0Vc.jpg?s=256&g=1', 'display_name': 'ARCrow', 'link': 'https://stackoverflow.com/users/10490428/arcrow'}",True,229,1,1,1673039248,1672939134,75022126,CC BY-SA 4.0,https://stackoverflow.com/questions/75022126/is-it-possible-to-export-activity-logs-on-self-hosted-ir-in-azure-data-factory,Is it possible to export activity logs on self-hosted IR in Azure Data Factory?,1672943815.0,75035164.0,,,
"['rest', 'foreach', 'azure-data-factory', 'azure-data-factory-pipeline', 'azure-cost-calculation']","{'account_id': 26741399, 'reputation': 1, 'user_id': 20342136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e427f7059418f73a05e5ce1c77734b90?s=256&d=identicon&r=PG', 'display_name': 'JoraCur', 'link': 'https://stackoverflow.com/users/20342136/joracur'}",False,36,0,0,1672946996,1672937514,75021827,,https://stackoverflow.com/questions/75021827/how-do-i-lower-my-data-factory-costs-using-foreach-with-many-records-and-little,How do I lower my Data factory costs using Foreach with many records and little data,1672946996.0,,,1673235890.0,Needs more focus
"['sql', 'sql-server', 'azure-data-factory']","{'account_id': 3732367, 'reputation': 51, 'user_id': 3104315, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a2ef7a1acd5629858b1ae9cba13d5321?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Malliktajmahal', 'link': 'https://stackoverflow.com/users/3104315/malliktajmahal'}",False,96,0,0,1672927036,1672923863,75018861,CC BY-SA 4.0,https://stackoverflow.com/questions/75018861/load-oracle-blob-data-type-into-sql-server-using-adf,Load Oracle Blob data type into SQL Server using ADF,1672927036.0,,,,
"['json', 'rest', 'azure-data-factory', 'freshworks']","{'account_id': 8291744, 'reputation': 58, 'user_id': 6866601, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UcfIm.jpg?s=256&g=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/6866601/nick'}",True,190,1,0,1672884900,1672862363,75010668,CC BY-SA 4.0,https://stackoverflow.com/questions/75010668/azure-data-factory-rest-call-shows-all-datetime-values-as-null,Azure Data Factory REST call shows all datetime values as null,,75013237.0,,,
"['azure', 'azure-data-factory']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",True,388,1,0,1673332406,1672851392,75008735,CC BY-SA 4.0,https://stackoverflow.com/questions/75008735/how-to-perform-for-loop-type-of-logic-in-azure-data-flow,How to Perform for loop type of logic in Azure Data FLow,1673015536.0,75066274.0,,,
"['azure', 'azure-data-factory', 'azure-security']","{'account_id': 11376470, 'reputation': 367, 'user_id': 8340633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1t_jAViHqD4/AAAAAAAAAAI/AAAAAAAAABw/EH29G5zJzUE/photo.jpg?sz=256', 'display_name': 'Dmitriy Ryabin', 'link': 'https://stackoverflow.com/users/8340633/dmitriy-ryabin'}",True,48,1,0,1672857949,1672841524,75006692,CC BY-SA 4.0,https://stackoverflow.com/questions/75006692/monitoring-azure-data-factory-access,Monitoring Azure Data Factory access,,,,,
"['azure', 'azure-synapse', 'azure-data-factory']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",False,93,1,0,1672904560,1672836760,75005717,CC BY-SA 4.0,https://stackoverflow.com/questions/75005717/error-when-creating-view-on-pipeline-problem-with-bulk-path,Error when creating view on pipeline (problem with BULK path),1672836842.0,,,,
['azure-data-factory'],"{'account_id': 3390924, 'reputation': 21, 'user_id': 2845758, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/902c8da5f111ff756467733f8e2ac55b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2845758', 'link': 'https://stackoverflow.com/users/2845758/user2845758'}",True,278,1,0,1672902793,1672833424,75005100,CC BY-SA 4.0,https://stackoverflow.com/questions/75005100/azure-data-factory-pass-data-between-activities-without-storing-anywhere,Azure data factory Pass data between activities without storing anywhere,,75014934.0,,,
"['azure', 'azure-data-factory', 'etl', 'data-analysis', 'azure-synapse']","{'account_id': 25723294, 'reputation': 29, 'user_id': 19480016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28df296179e99405907f5a2bd05bfa7b?s=256&d=identicon&r=PG', 'display_name': 'AntonyJ', 'link': 'https://stackoverflow.com/users/19480016/antonyj'}",False,153,1,1,1672860484,1672828787,75004205,CC BY-SA 4.0,https://stackoverflow.com/questions/75004205/syncing-incremental-data-with-adf,Syncing incremental data with ADF,,,,,
