tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['azure-data-lake', 'u-sql']","{'account_id': 4773058, 'reputation': 167, 'user_id': 3857123, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/a3f4e92cbe552e9ae7910bc439a76e82?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'shiva', 'link': 'https://stackoverflow.com/users/3857123/shiva'}",True,197,1,1,1462740637,1462732251,37103368,CC BY-SA 3.0,https://stackoverflow.com/questions/37103368/u-sql-query-optimizer-behavior,U-SQL Query Optimizer behavior,,,,,
"['azure-automation', 'azure-data-lake', 'u-sql']","{'account_id': 4780744, 'reputation': 321, 'user_id': 3862585, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/h8OkZ.jpg?s=256&g=1', 'display_name': 'nitinb', 'link': 'https://stackoverflow.com/users/3862585/nitinb'}",True,1404,2,1,1462730872,1462381750,37034011,CC BY-SA 3.0,https://stackoverflow.com/questions/37034011/schedule-azure-data-lake-analytics-u-sql-jobs,Schedule azure data lake analytics u-sql jobs,37034100.0,,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 3505981, 'reputation': 2099, 'user_id': 2931516, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f42483ff16c5c8383855febb4b3580f0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Midhun Murali', 'link': 'https://stackoverflow.com/users/2931516/midhun-murali'}",True,262,2,1,1466723178,1462277081,37003660,CC BY-SA 3.0,https://stackoverflow.com/questions/37003660/should-we-delete-datalake-analytic-job-after-completion,Should we delete DataLake Analytic Job after completion?,37035362.0,1462277722.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",True,2078,1,5,1461942530,1461931590,36937965,CC BY-SA 3.0,https://stackoverflow.com/questions/36937965/what-is-the-maximum-allowed-size-for-string-in-u-sql,What is the maximum allowed size for String in U-SQL?,36939240.0,1461942530.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",True,292,1,1,1461833466,1461827847,36907844,CC BY-SA 3.0,https://stackoverflow.com/questions/36907844/where-can-i-see-error-details-for-azure-data-lake-analytics-u-sql-jobs-in-case-o,Where can I see error details for Azure Data Lake Analytics U-SQL jobs in case of failure?,36908334.0,1461833466.0,,,
"['azure', 'google-bigquery', 'google-cloud-platform', 'azure-data-lake', 'u-sql']","{'account_id': 2449079, 'reputation': 1274, 'user_id': 2135762, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/lrNKS.jpg?s=256&g=1', 'display_name': 'Kaushik', 'link': 'https://stackoverflow.com/users/2135762/kaushik'}",True,4448,1,3,1525777099,1461608942,36848365,CC BY-SA 3.0,https://stackoverflow.com/questions/36848365/googles-bigquery-vs-azure-data-lake-u-sql,Google&#39;s BigQuery vs Azure data lake U-SQL,36861669.0,,,,
"['azure-active-directory', 'azure-data-lake']","{'account_id': 1623941, 'reputation': 121, 'user_id': 1499931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2187b2df0ec8df3b21949ed80791823a?s=256&d=identicon&r=PG', 'display_name': 'MikeBrno', 'link': 'https://stackoverflow.com/users/1499931/mikebrno'}",True,1195,1,3,1460983850,1460888803,36675333,CC BY-SA 3.0,https://stackoverflow.com/questions/36675333/authorization-header-for-webhdfs-with-azure-data-lake,Authorization Header for WebHDFS with Azure Data Lake,,1460909297.0,,,
"['c#', 'azure-hdinsight', 'azure-data-factory', 'azure-data-lake']","{'account_id': 141408, 'reputation': 858, 'user_id': 348407, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69168b4bd5ae3f01b2abb85ab0e5da0c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jamil', 'link': 'https://stackoverflow.com/users/348407/jamil'}",False,817,1,2,1462376857,1460525649,36589417,CC BY-SA 3.0,https://stackoverflow.com/questions/36589417/custom-activity-failed-in-azure-data-factory-after-running-several-hours,Custom activity failed in Azure Data Factory after running several hours,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",True,105,1,0,1460271474,1460115804,36498715,CC BY-SA 3.0,https://stackoverflow.com/questions/36498715/does-data-lake-analytics-has-a-support-to-create-relational-databases,Does data lake analytics has a support to create relational databases,36526864.0,,,,
"['azure', 'hadoop', 'curl', 'webhdfs', 'azure-data-lake']","{'account_id': 2767542, 'reputation': 1071, 'user_id': 2382883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/733b974e1edd575764b56a6841e1c18a?s=256&d=identicon&r=PG', 'display_name': 'RickS', 'link': 'https://stackoverflow.com/users/2382883/ricks'}",True,2569,1,2,1459833183,1459794134,36410042,CC BY-SA 3.0,https://stackoverflow.com/questions/36410042/how-to-access-azure-datalake-using-the-webhdfs-api,How to access Azure datalake using the webhdfs API,36416858.0,1459828680.0,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 8096025, 'reputation': 43, 'user_id': 6100580, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d07ca231af5c8645d75c454f752cb75a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mieszko91', 'link': 'https://stackoverflow.com/users/6100580/mieszko91'}",True,189,2,0,1460063203,1459782971,36406523,CC BY-SA 3.0,https://stackoverflow.com/questions/36406523/how-to-force-file-processing-on-one-node-without-splitting,How to force file processing on one node without splitting?,,,,,
"['c#', 'azure-data-lake', 'u-sql']","{'account_id': 2725372, 'reputation': 521, 'user_id': 2350598, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c8973fc8f7c76e1d255e1017f4b659b6?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Umar Farooq', 'link': 'https://stackoverflow.com/users/2350598/muhammad-umar-farooq'}",True,93,1,0,1459918853,1459764398,36399751,CC BY-SA 3.0,https://stackoverflow.com/questions/36399751/xml-outputter-adds-extra-non-ascii-character,XML Outputter adds extra non ascii character,36441905.0,,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 8096025, 'reputation': 43, 'user_id': 6100580, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d07ca231af5c8645d75c454f752cb75a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mieszko91', 'link': 'https://stackoverflow.com/users/6100580/mieszko91'}",True,768,3,0,1470761495,1459518834,36358176,CC BY-SA 3.0,https://stackoverflow.com/questions/36358176/custom-parallel-extractor-u-sql,Custom parallel extractor - U-SQL,38856442.0,1459519148.0,,,
"['c#', 'azure-data-lake', 'u-sql']","{'account_id': 2725372, 'reputation': 521, 'user_id': 2350598, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c8973fc8f7c76e1d255e1017f4b659b6?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Umar Farooq', 'link': 'https://stackoverflow.com/users/2350598/muhammad-umar-farooq'}",True,967,1,1,1460062303,1459513274,36356218,CC BY-SA 3.0,https://stackoverflow.com/questions/36356218/querying-very-large-xml-files,Querying very large xml files,36486965.0,1459749029.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8142305, 'reputation': 3, 'user_id': 6132062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb2d71d5350475b2902e6258115cdd8d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Santhosh Krishnamurthy', 'link': 'https://stackoverflow.com/users/6132062/santhosh-krishnamurthy'}",True,946,1,0,1459405446,1459362808,36316947,CC BY-SA 3.0,https://stackoverflow.com/questions/36316947/adla-u-sql-error-vertex-user-code-error,ADLA/U-SQL Error: Vertex user code error,36325656.0,1459395524.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8096098, 'reputation': 45, 'user_id': 6100629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c91377af44d5a77138f76acae7a4a5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marcus.Kellermann', 'link': 'https://stackoverflow.com/users/6100629/marcus-kellermann'}",True,576,1,3,1459193974,1459193251,36269604,CC BY-SA 3.0,https://stackoverflow.com/questions/36269604/optimize-for-max-degree-of-parallelizm-in-azure-data-lake,Optimize for Max Degree of Parallelizm in Azure Data Lake,,,,,
"['azure-data-factory', 'azure-data-lake']","{'account_id': 2725372, 'reputation': 521, 'user_id': 2350598, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c8973fc8f7c76e1d255e1017f4b659b6?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Umar Farooq', 'link': 'https://stackoverflow.com/users/2350598/muhammad-umar-farooq'}",False,1120,0,2,1459541821,1459162789,36260933,CC BY-SA 3.0,https://stackoverflow.com/questions/36260933/adl-default-merge-copy-activity,ADL default merge copy activity,,1459171496.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 6587709, 'reputation': 128, 'user_id': 5090005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddff0f855eb75963ff2e9d8412943334?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Olivier', 'link': 'https://stackoverflow.com/users/5090005/olivier'}",True,1339,2,1,1459193550,1459075941,36246517,CC BY-SA 3.0,https://stackoverflow.com/questions/36246517/debugging-u-sql-jobs,Debugging u-sql Jobs,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8096098, 'reputation': 45, 'user_id': 6100629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c91377af44d5a77138f76acae7a4a5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marcus.Kellermann', 'link': 'https://stackoverflow.com/users/6100629/marcus-kellermann'}",True,1291,1,1,1458763485,1458758353,36186210,CC BY-SA 3.0,https://stackoverflow.com/questions/36186210/u-sql-join-between,U-SQL - Join BETWEEN,36187696.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4600, 'reputation': 2145, 'user_id': 6980, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/b6e4d9eea69a9c88097f9f53cdc61568?s=256&d=identicon&r=PG', 'display_name': 'SaguiItay', 'link': 'https://stackoverflow.com/users/6980/saguiitay'}",True,385,1,1,1458762667,1458732185,36176827,CC BY-SA 3.0,https://stackoverflow.com/questions/36176827/working-with-timespan-in-u-sql,Working with TimeSpan in U-SQL,,,,,
"['azure-storage', 'azure-data-factory', 'azure-data-lake']","{'account_id': 1523649, 'reputation': 1991, 'user_id': 1422608, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/VXrSe.jpg?s=256&g=1', 'display_name': 'evilpilaf', 'link': 'https://stackoverflow.com/users/1422608/evilpilaf'}",True,1384,2,0,1553639562,1458686252,36166567,CC BY-SA 3.0,https://stackoverflow.com/questions/36166567/error-trying-to-move-data-from-azure-table-to-datalake-store-with-datafactory,Error trying to move data from Azure table to DataLake store with DataFactory,36225843.0,,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 8096025, 'reputation': 43, 'user_id': 6100580, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d07ca231af5c8645d75c454f752cb75a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mieszko91', 'link': 'https://stackoverflow.com/users/6100580/mieszko91'}",False,1171,1,2,1459189299,1458676215,36163863,CC BY-SA 3.0,https://stackoverflow.com/questions/36163863/vertex-failure-triggered-quick-job-abort-exception-thrown-during-data-extracti,Vertex failure triggered quick job abort - Exception thrown during data extraction,,1458775722.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8096098, 'reputation': 45, 'user_id': 6100629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c91377af44d5a77138f76acae7a4a5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marcus.Kellermann', 'link': 'https://stackoverflow.com/users/6100629/marcus-kellermann'}",True,1917,1,0,1458697093,1458675429,36163604,CC BY-SA 3.0,https://stackoverflow.com/questions/36163604/u-sql-error-extracting-from-bcp-csv-file,U-SQL Error Extracting from BCP CSV File,36168345.0,,,,
"['azure-machine-learning-service', 'azure-data-lake']","{'account_id': 141408, 'reputation': 858, 'user_id': 348407, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69168b4bd5ae3f01b2abb85ab0e5da0c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jamil', 'link': 'https://stackoverflow.com/users/348407/jamil'}",True,1119,2,0,1641209426,1458553338,36127510,CC BY-SA 3.0,https://stackoverflow.com/questions/36127510/how-to-use-azure-data-lake-store-as-an-input-data-set-for-azure-ml,How to use Azure Data Lake Store as an input data set for Azure ML?,36183493.0,,,,
"['azure', 'azure-hdinsight', 'azure-data-lake']","{'account_id': 2997357, 'reputation': 5800, 'user_id': 2543622, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/9c20a1658db39998c589a874842c8e03?s=256&d=identicon&r=PG', 'display_name': 'user2543622', 'link': 'https://stackoverflow.com/users/2543622/user2543622'}",True,1312,1,3,1458410553,1458320248,36090130,CC BY-SA 3.0,https://stackoverflow.com/questions/36090130/microsoft-azure-difference-between-cluster-and-storage-account,microsoft azure difference between cluster and storage account,,1458410553.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4132538, 'reputation': 656, 'user_id': 3390007, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://i.stack.imgur.com/a2dXq.jpg?s=256&g=1', 'display_name': 'databash', 'link': 'https://stackoverflow.com/users/3390007/databash'}",True,408,2,2,1458255415,1458209327,36057349,CC BY-SA 3.0,https://stackoverflow.com/questions/36057349/usql-job-failed-due-to-internal-system-error-nm-cannot-launch-jm,Usql - Job failed due to internal system error - NM_CANNOT_LAUNCH_JM,36058136.0,,,,
"['webhdfs', 'azure-data-lake']","{'account_id': 1523649, 'reputation': 1991, 'user_id': 1422608, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/VXrSe.jpg?s=256&g=1', 'display_name': 'evilpilaf', 'link': 'https://stackoverflow.com/users/1422608/evilpilaf'}",True,1619,1,4,1512978067,1457649613,35928800,CC BY-SA 3.0,https://stackoverflow.com/questions/35928800/azure-data-lake-store-concurrency,Azure Data Lake Store concurrency,35951502.0,,,,
"['azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 4345823, 'reputation': 2086, 'user_id': 3547779, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O4jq6.jpg?s=256&g=1', 'display_name': 'Sarath Rachuri', 'link': 'https://stackoverflow.com/users/3547779/sarath-rachuri'}",True,3972,2,6,1510188354,1457605379,35913685,CC BY-SA 3.0,https://stackoverflow.com/questions/35913685/u-sql-unable-to-extract-data-from-json-file,U- SQL Unable to extract data from JSON file,38112228.0,1510188354.0,,,
"['visual-studio-2015', 'server-explorer', 'azure-data-lake']","{'account_id': 141408, 'reputation': 858, 'user_id': 348407, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69168b4bd5ae3f01b2abb85ab0e5da0c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jamil', 'link': 'https://stackoverflow.com/users/348407/jamil'}",True,284,1,0,1457955284,1457507419,35885187,CC BY-SA 3.0,https://stackoverflow.com/questions/35885187/exploring-data-lake-analytics-account-from-visual-studios-server-explorer-stops,Exploring Data Lake Analytics account from Visual Studio&#39;s Server explorer stops working with InternalServerError,35906857.0,,,,
"['cortana-intelligence', 'azure-data-lake', 'u-sql']","{'account_id': 1967803, 'reputation': 896, 'user_id': 1767557, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/738a1ee5836c6967b9be93a36966caae?s=256&d=identicon&r=PG', 'display_name': 'Frank im Wald', 'link': 'https://stackoverflow.com/users/1767557/frank-im-wald'}",True,126,1,0,1457203778,1456934483,35752222,CC BY-SA 3.0,https://stackoverflow.com/questions/35752222/u-sql-schematized-input-files,U-SQL: Schematized input files,35771382.0,1457203778.0,,,
"['cortana-intelligence', 'azure-data-lake', 'u-sql']","{'account_id': 141408, 'reputation': 858, 'user_id': 348407, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69168b4bd5ae3f01b2abb85ab0e5da0c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jamil', 'link': 'https://stackoverflow.com/users/348407/jamil'}",True,142,1,1,1457203783,1456915172,35744805,CC BY-SA 3.0,https://stackoverflow.com/questions/35744805/how-to-pass-count-to-u-sql-applier,How to pass count to U-SQL Applier?,35803145.0,1457203783.0,,,
