tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,protected_date
"['java', 'jar', 'talend']","{'account_id': 3252499, 'reputation': 315, 'user_id': 2742409, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f5e7b403422836181f6286cd35ae8c66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2742409', 'link': 'https://stackoverflow.com/users/2742409/user2742409'}",True,2569,1,0,1442415309,1442225779,32562314,CC BY-SA 3.0,https://stackoverflow.com/questions/32562314/talend-server-external-jar-files,Talend Server External Jar Files,,,,32565875.0,
['talend'],"{'account_id': 1419346, 'reputation': 1630, 'user_id': 1344302, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e92358eda882f204f2e558f561802f41?s=256&d=identicon&r=PG', 'display_name': 'Jaanna', 'link': 'https://stackoverflow.com/users/1344302/jaanna'}",True,98,2,0,1442302519,1442219414,32560338,CC BY-SA 3.0,https://stackoverflow.com/questions/32560338/getting-last-three-paths-of-directory-structure-in-talend,Getting last three &quot;paths&quot; of directory structure in Talend,,,,,
"['etl', 'business-intelligence', 'talend', 'star-schema']","{'account_id': 6757236, 'reputation': 73, 'user_id': 5205167, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1059031030782344/picture?type=large', 'display_name': 'Mohammed Amnay', 'link': 'https://stackoverflow.com/users/5205167/mohammed-amnay'}",True,2473,1,3,1442393876,1442177955,32554487,CC BY-SA 3.0,https://stackoverflow.com/questions/32554487/how-to-put-data-in-fact-table,how to put data in fact table?,,1442271172.0,,,
"['nexus', 'talend']","{'account_id': 1198142, 'reputation': 13, 'user_id': 1169422, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7pqJg.jpg?s=256&g=1', 'display_name': 'Stephen Elves', 'link': 'https://stackoverflow.com/users/1169422/stephen-elves'}",True,76,1,1,1459763395,1441642693,32442720,CC BY-SA 3.0,https://stackoverflow.com/questions/32442720/nexustargetmappingauthorizationfilter,NexusTargetMappingAuthorizationFilter,,,,36399370.0,
"['talend', 'isnull']","{'account_id': 6219494, 'reputation': 401, 'user_id': 4839633, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://lh3.googleusercontent.com/-d-hlgK4zdLc/AAAAAAAAAAI/AAAAAAAAAFg/uhQkBhJYAvk/photo.jpg?sz=256', 'display_name': 'Pedro Cunha', 'link': 'https://stackoverflow.com/users/4839633/pedro-cunha'}",False,430,2,0,1441640273,1441637843,32441512,CC BY-SA 3.0,https://stackoverflow.com/questions/32441512/how-to-put-the-value-of-a-field-to-null-in-a-csv-file-in-talend,how to put the value of a field to null in a csv file in Talend,,,,,
['talend'],"{'account_id': 1527255, 'reputation': 341, 'user_id': 1425361, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/d32efff53282d5b21ddd7019bc0989ca?s=256&d=identicon&r=PG', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/1425361/bee'}",False,109,1,0,1441604158,1441389322,32403969,CC BY-SA 3.0,https://stackoverflow.com/questions/32403969/talend-task-execution-fails-when-re-built-sub-job-is-deployed,Talend: Task Execution Fails when re-built sub-job is deployed,,,,,
"['java', 'postgresql', 'date', 'timestamp', 'talend']","{'account_id': 1671668, 'reputation': 515, 'user_id': 1538020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a79c295072f0696bca8ac64b7bad3256?s=256&d=identicon&r=PG', 'display_name': 'user1538020', 'link': 'https://stackoverflow.com/users/1538020/user1538020'}",False,780,2,0,1441291762,1441271958,32371648,CC BY-SA 3.0,https://stackoverflow.com/questions/32371648/talend-timestamp-getting-a-zero-value-instead-of-timestamp,Talend timestamp - Getting a zero value instead of timestamp,,1441274799.0,,,
"['java', 'talend']","{'account_id': 1527255, 'reputation': 341, 'user_id': 1425361, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/d32efff53282d5b21ddd7019bc0989ca?s=256&d=identicon&r=PG', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/1425361/bee'}",True,5197,2,0,1441785245,1441259685,32367920,CC BY-SA 3.0,https://stackoverflow.com/questions/32367920/using-conditional-operator-for-if-else,Using Conditional Operator for If..Else,,1441260595.0,,32367977.0,
['talend'],"{'account_id': 2772154, 'reputation': 396, 'user_id': 2386551, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d56a439cd9025e877db25b3d50b0ccd4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gaston G', 'link': 'https://stackoverflow.com/users/2386551/gaston-g'}",True,3469,2,1,1485946804,1441106549,32330333,CC BY-SA 3.0,https://stackoverflow.com/questions/32330333/new-delimited-file-preview-error,New Delimited File Preview error,,,,32334929.0,
"['cassandra', 'pentaho', 'sqoop', 'talend', 'datastax']","{'account_id': 1616537, 'reputation': 124, 'user_id': 1494073, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5c234e7a38d57a07c30e26cd667a915a?s=256&d=identicon&r=PG', 'display_name': 'Brain Monkey', 'link': 'https://stackoverflow.com/users/1494073/brain-monkey'}",True,791,2,1,1459837439,1440805797,32281295,CC BY-SA 3.0,https://stackoverflow.com/questions/32281295/cassandra-and-sql-server-replication,Cassandra and SQL Server replication,,1440864194.0,,32301613.0,
"['java', 'talend']","{'account_id': 6176227, 'reputation': 65, 'user_id': 4813022, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/66e7140c2e58575db7f0249541859723?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'gpong', 'link': 'https://stackoverflow.com/users/4813022/gpong'}",False,1540,1,0,1441146572,1440750305,32266542,CC BY-SA 3.0,https://stackoverflow.com/questions/32266542/talend-open-studio-for-data-integration-show-error-when-creating-metadata,Talend Open Studio for Data Integration show error when creating metadata,,1440751273.0,,,
['talend'],"{'account_id': 4714021, 'reputation': 6540, 'user_id': 3813733, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a014419260c0afdc6e48401bcf8d1c12?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Arkantos', 'link': 'https://stackoverflow.com/users/3813733/arkantos'}",False,548,0,2,1440619543,1440617377,32235160,CC BY-SA 3.0,https://stackoverflow.com/questions/32235160/function-to-use-globamap-inside-thmap,Function to use globaMap inside tHMap,,1440619543.0,,,
"['talend', 'vertica']","{'account_id': 5049689, 'reputation': 59, 'user_id': 4054649, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh4.googleusercontent.com/-GFuZ1paat6Y/AAAAAAAAAAI/AAAAAAAAABQ/sps2S18nu90/photo.jpg?sz=256', 'display_name': 'Ricco Balboa', 'link': 'https://stackoverflow.com/users/4054649/ricco-balboa'}",False,104,0,0,1440687510,1440582775,32223352,CC BY-SA 3.0,https://stackoverflow.com/questions/32223352/do-i-need-to-perform-a-purge-on-my-table,Do I need to perform a Purge on my Table,,1440687510.0,,,
"['java', 'hive', 'talend', 'mapr']","{'account_id': 1482763, 'reputation': 16771, 'user_id': 1391717, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/oSSdx.jpg?s=256&g=1', 'display_name': 'Matthew Moisen', 'link': 'https://stackoverflow.com/users/1391717/matthew-moisen'}",False,2122,0,2,1440446341,1440446341,32190739,CC BY-SA 3.0,https://stackoverflow.com/questions/32190739/hiveserver2-mapr-java-sql-sqlexception-error-while-compiling-statement-failed,HiveServer2 MapR java.sql.SQLException: Error while compiling statement: FAILED: SemanticException No valid privileges,,,,,
"['mysql', 'etl', 'talend']","{'account_id': 6678255, 'reputation': 55, 'user_id': 5152249, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/433ac53492714b4d949380032b942851?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'monkeyb33f', 'link': 'https://stackoverflow.com/users/5152249/monkeyb33f'}",True,1026,1,0,1440512120,1440429690,32185947,CC BY-SA 3.0,https://stackoverflow.com/questions/32185947/talend-etl-extract-new-records-being-inserted-into-the-table,Talend ETL - Extract new records being inserted into the table,,,,32204524.0,
"['java', 'linux', 'talend']","{'account_id': 192504, 'reputation': 11523, 'user_id': 433685, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/1d20b1339a3743da887052b2c6099c0f?s=256&d=identicon&r=PG', 'display_name': 'nkint', 'link': 'https://stackoverflow.com/users/433685/nkint'}",True,1530,1,1,1440176595,1440175473,32145464,CC BY-SA 3.0,https://stackoverflow.com/questions/32145464/vps-java-connection-timeout-and-out-of-memory,"VPS, Java, connection timeout and out of memory",,1440176552.0,,,
"['regex', 'talend']","{'account_id': 6820467, 'reputation': 61, 'user_id': 5247798, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/dbaef20b018576d967293dc393421c39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Python Steve', 'link': 'https://stackoverflow.com/users/5247798/python-steve'}",False,1961,1,1,1440753556,1440080219,32120731,CC BY-SA 3.0,https://stackoverflow.com/questions/32120731/talend-textractregexfields-match-after-comma-syntax,Talend tExtractRegexFields match after comma syntax,,1440080885.0,,,
"['java', 'hadoop', 'talend']","{'account_id': 4774622, 'reputation': 1320, 'user_id': 3858193, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/adcb4cd1a374d543af40590174391152?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3858193', 'link': 'https://stackoverflow.com/users/3858193/user3858193'}",False,602,1,1,1493975846,1439930276,32082170,CC BY-SA 3.0,https://stackoverflow.com/questions/32082170/talend-open-studio-big-data-error-while-creating-project,Talend Open Studio Big Data error while creating Project,,,,,
"['java', 'rounding', 'talend']","{'account_id': 2545646, 'reputation': 613, 'user_id': 2210516, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fbe47a30f759e5c41ab4cf33b47f4f46?s=256&d=identicon&r=PG', 'display_name': 'user2210516', 'link': 'https://stackoverflow.com/users/2210516/user2210516'}",True,721,2,0,1439916690,1439911056,32076354,CC BY-SA 3.0,https://stackoverflow.com/questions/32076354/double-value-with-two-decimals-and-a-round-on-last-number,Double value with two decimals and a round on last number,,1439914610.0,,,
['talend'],"{'account_id': 6806656, 'reputation': 1, 'user_id': 5238174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee2787d0dc259e8999961327ce7b2c0a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gurpreet', 'link': 'https://stackoverflow.com/users/5238174/gurpreet'}",False,637,1,-1,1439884665,1439884125,32066558,CC BY-SA 3.0,https://stackoverflow.com/questions/32066558/talend-ts3put-gives-access-denied-error,Talend :tS3Put gives access denied error,,,,,
"['java', 'mapreduce', 'apache-pig', 'etl', 'talend']","{'account_id': 4911606, 'reputation': 579, 'user_id': 3956771, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/4de6e5efe2dcb7c091614e7f76a2985c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Argho Chatterjee', 'link': 'https://stackoverflow.com/users/3956771/argho-chatterjee'}",True,276,1,0,1439615404,1439487976,31995099,CC BY-SA 3.0,https://stackoverflow.com/questions/31995099/limitations-of-etl-with-respect-to-various-algorithm-processing,Limitations Of ETL with respect to Various Algorithm Processing,,1439615404.0,,,
"['elasticsearch', 'talend', 'afabstractrestclient']","{'account_id': 6676398, 'reputation': 1, 'user_id': 5150869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8c3acbf7152e67853807eb290e296f4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shiv Varanasi', 'link': 'https://stackoverflow.com/users/5150869/shiv-varanasi'}",False,1228,1,0,1539857554,1439486681,31994746,CC BY-SA 3.0,https://stackoverflow.com/questions/31994746/talend-trestclient-does-not-work,Talend tRESTClient does not work,,,,,
"['loops', 'directory', 'talend']","{'account_id': 6099770, 'reputation': 119, 'user_id': 4759178, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/233926c29826102bb08a5eb594482963?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Meen', 'link': 'https://stackoverflow.com/users/4759178/meen'}",True,3536,2,1,1439386317,1439368808,31960127,CC BY-SA 3.0,https://stackoverflow.com/questions/31960127/loop-through-a-directory-in-talend,Loop through a directory in Talend,,,,31960990.0,
"['mysql', 'regex', 'talend']","{'account_id': 6710836, 'reputation': 15, 'user_id': 5174337, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10205172583934386/picture?type=large', 'display_name': 'Pete Walsh', 'link': 'https://stackoverflow.com/users/5174337/pete-walsh'}",True,86,1,0,1439301913,1439301238,31943745,CC BY-SA 3.0,https://stackoverflow.com/questions/31943745/select-statement-in-talend-using-regexp-mysql-to-find-spaces-in-a-first-name-f,Select Statement in Talend using REGEXP (MYSQL) to find spaces in a first name field,,1439301347.0,,31943823.0,
"['java', 'web-services', 'architecture', 'jobs', 'talend']","{'account_id': 4857036, 'reputation': 991, 'user_id': 3917714, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/6UNxz.jpg?s=256&g=1', 'display_name': 'Azylaans', 'link': 'https://stackoverflow.com/users/3917714/azylaans'}",False,368,1,0,1443015128,1439294041,31941085,CC BY-SA 3.0,https://stackoverflow.com/questions/31941085/talend-regroup-two-paths-in-only-one,Talend - Regroup two paths in only one,,,,,
"['hadoop', 'hive', 'bigdata', 'etl', 'talend']","{'account_id': 5866807, 'reputation': 31, 'user_id': 4620487, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Q91Ls.jpg?s=256&g=1', 'display_name': 'Rajkumar Asohan', 'link': 'https://stackoverflow.com/users/4620487/rajkumar-asohan'}",False,679,1,0,1439236422,1439222363,31924125,CC BY-SA 3.0,https://stackoverflow.com/questions/31924125/getting-error-in-talend-job-with-thiveconnection-component,Getting error in Talend job with tHiveConnection component,,1439222497.0,,,
"['mysql', 'etl', 'talend']","{'account_id': 6678255, 'reputation': 55, 'user_id': 5152249, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/433ac53492714b4d949380032b942851?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'monkeyb33f', 'link': 'https://stackoverflow.com/users/5152249/monkeyb33f'}",True,345,2,0,1439195199,1438945432,31876180,CC BY-SA 3.0,https://stackoverflow.com/questions/31876180/talend-etl-mysqlinput-component,Talend ETL - mySQLInput component,,1438955624.0,,31914897.0,
"['java', 'mysql', 'expression', 'ascii', 'talend']","{'account_id': 4218853, 'reputation': 184, 'user_id': 3454116, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/77117e93e7bf69e303df6597cb155f3e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3454116', 'link': 'https://stackoverflow.com/users/3454116/user3454116'}",True,538,1,1,1514430743,1438941752,31875026,CC BY-SA 3.0,https://stackoverflow.com/questions/31875026/delete-ascii-code-at-the-end-of-line-without-deleting-the-ascii-code-in-the-midd,Delete ASCII code at the end of line without deleting the ASCII code in the middle,,1514430743.0,,,
['talend'],"{'account_id': 6239294, 'reputation': 348, 'user_id': 4853462, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://i.stack.imgur.com/QrLll.jpg?s=256&g=1', 'display_name': 'PSVSupporter', 'link': 'https://stackoverflow.com/users/4853462/psvsupporter'}",True,782,1,0,1438938184,1438869612,31857793,CC BY-SA 3.0,https://stackoverflow.com/questions/31857793/talend-how-to-import-this-csv-file-in-sql,Talend: How to import this csv file in SQL?,,1438871189.0,,31873732.0,
"['java', 'tomcat', 'talend', 'ports']","{'account_id': 298889, 'reputation': 2101, 'user_id': 605156, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/DsS8j.png?s=256&g=1', 'display_name': 'MacUsers', 'link': 'https://stackoverflow.com/users/605156/macusers'}",False,201,0,1,1438868440,1438865994,31856492,CC BY-SA 3.0,https://stackoverflow.com/questions/31856492/tomcat-8-so-many-opened-ports,Tomcat 8: So many opened ports,,1438868440.0,,,
['talend'],"{'account_id': 6744093, 'reputation': 1, 'user_id': 5196263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/402265572ed50416fd65df1e8e8afc6a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'newbie', 'link': 'https://stackoverflow.com/users/5196263/newbie'}",False,599,1,-2,1448358790,1438828753,31845950,CC BY-SA 3.0,https://stackoverflow.com/questions/31845950/talend-context-variable,Talend Context variable,,1438940055.0,,,
