tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,community_owned_date
"['oracle', 'oracle11g', 'oracle10g', 'data-warehouse', 'unique-constraint']","{'account_id': 2825472, 'reputation': 825, 'user_id': 2428207, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/d7c09fc55b58a1fab0273ddd46828989?s=256&d=identicon&r=PG', 'display_name': 'user2428207', 'link': 'https://stackoverflow.com/users/2428207/user2428207'}",True,186,1,1,1387310593,1387274133,20630975,CC BY-SA 3.0,https://stackoverflow.com/questions/20630975/unique-constraint-performance,Unique Constraint performance,1387277162.0,,,,,,
"['sql-server', 'ssis', 'sql-server-2008-r2', 'etl', 'data-warehouse']","{'account_id': 2355716, 'reputation': 11997, 'user_id': 2063547, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/sF20f.jpg?s=256&g=1', 'display_name': 'Ardalan Shahgholi', 'link': 'https://stackoverflow.com/users/2063547/ardalan-shahgholi'}",False,835,0,1,1387267862,1387267862,20629004,CC BY-SA 3.0,https://stackoverflow.com/questions/20629004/approach-to-data-transfer-methods-from-operational-data-store-to-dimensional-dat,Approach to Data Transfer Methods from Operational data store to Dimensional data source,,,,,,,
['data-warehouse'],"{'account_id': 906027, 'reputation': 2245, 'user_id': 940923, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/5f01d3f56cdcf95619c4f116baab8dbf?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/940923/alex'}",True,1919,2,0,1386815268,1386809361,20532969,CC BY-SA 3.0,https://stackoverflow.com/questions/20532969/datawarehousing-is-it-important-to-track-historical-data-sql-server,"Datawarehousing, is it important to track historical data (SQL Server)?",,20533260.0,,,,,
"['sql-server', 'azure', 'ssis', 'data-warehouse', 'azure-synapse']","{'account_id': 437615, 'reputation': 161, 'user_id': 1339258, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d68a0acb63335bf98301166bc42d2458?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Brian Wheat', 'link': 'https://stackoverflow.com/users/1339258/brian-wheat'}",True,366,1,2,1454698492,1386803608,20531927,CC BY-SA 3.0,https://stackoverflow.com/questions/20531927/extract-sql-azure-federated-database-to-data-warehouse-with-ssis,Extract SQL Azure Federated Database to Data Warehouse with SSIS,1454698492.0,20535133.0,,,,,
"['data-modeling', 'data-warehouse']","{'account_id': 205758, 'reputation': 16651, 'user_id': 454671, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0602879a66c613753cbefa6007449b1d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/454671/victor'}",True,344,1,1,1386806147,1386785372,20526762,CC BY-SA 3.0,https://stackoverflow.com/questions/20526762/math-behind-data-modelling,Math behind data modelling,,,,,,,
"['schema', 'data-warehouse']","{'account_id': 3613881, 'reputation': 39, 'user_id': 3014270, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/982bb8e238d35997b76e0515539349f7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'lucassig', 'link': 'https://stackoverflow.com/users/3014270/lucassig'}",True,588,1,0,1446908896,1386774815,20522756,CC BY-SA 3.0,https://stackoverflow.com/questions/20522756/data-warehouse-star-schema-explained,Data warehouse - Star Schema Explained,1446908896.0,21257919.0,,,,,
"['data-warehouse', 'informatica']","{'account_id': 3524202, 'reputation': 147, 'user_id': 2945777, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/fe56e611a0abb55a516c4ed677ade3fb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'saikri', 'link': 'https://stackoverflow.com/users/2945777/saikri'}",True,879,2,0,1388994813,1386766579,20519735,CC BY-SA 3.0,https://stackoverflow.com/questions/20519735/informatica-can-we-view-query-of-an-aggregate-transformation,Informatica -Can we view query of an aggregate transformation,,,,,,,
"['data-warehouse', 'webfocus']","{'account_id': 2210461, 'reputation': 87, 'user_id': 1952470, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/000ceb882c7734f9314ee53a5c3a31b6?s=256&d=identicon&r=PG', 'display_name': 'sailaja kasanur', 'link': 'https://stackoverflow.com/users/1952470/sailaja-kasanur'}",False,288,2,1,1526583906,1386676357,20493779,CC BY-SA 3.0,https://stackoverflow.com/questions/20493779/webfocus-reports-in-datawarehousing,Webfocus reports in datawarehousing,,,,,,,
"['sql', 'oracle', 'plsql', 'data-warehouse']","{'account_id': 938768, 'reputation': 3466, 'user_id': 967232, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/07faf0ae35f9ca22eb7682ae6534dab0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'bytebiscuit', 'link': 'https://stackoverflow.com/users/967232/bytebiscuit'}",False,550,1,0,1418189462,1386647250,20485674,CC BY-SA 3.0,https://stackoverflow.com/questions/20485674/two-dimensions-with-different-dates-in-fact-table,two dimensions with different dates in fact table,1386647609.0,,,,,,
"['sql', 'sql-server', 'sql-server-2008', 'data-warehouse', 'fact-table']","{'account_id': 1573297, 'reputation': 141, 'user_id': 1460480, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/0c0Sd.jpg?s=256&g=1', 'display_name': 'Ulugbek', 'link': 'https://stackoverflow.com/users/1460480/ulugbek'}",True,114,2,1,1386616332,1386612651,20477609,CC BY-SA 3.0,https://stackoverflow.com/questions/20477609/identifying-percentage-in-fact-table,Identifying percentage in Fact Table,1386613488.0,20478306.0,,,,,
"['mysql', 'innodb', 'data-warehouse', 'denormalization']","{'account_id': 1804263, 'reputation': 84, 'user_id': 1641751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e45c4fc602b3b1eab95425691dbd80e?s=256&d=identicon&r=PG', 'display_name': 'Lance Woodson', 'link': 'https://stackoverflow.com/users/1641751/lance-woodson'}",False,1094,1,2,1601979684,1386078308,20352835,CC BY-SA 3.0,https://stackoverflow.com/questions/20352835/mysql-barracuda-file-format-row-compression-to-avoid-error-1118-row-size-too,MySQL - Barracuda file format &amp; row compression to avoid ERROR 1118 Row Size Too Large,1495542752.0,,,,,,
"['database', 'etl', 'data-warehouse']","{'account_id': 3151773, 'reputation': 441, 'user_id': 2665070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d157a6730d1d21988a39cad7aa2f996?s=256&d=identicon&r=PG', 'display_name': 'Jayron Soares', 'link': 'https://stackoverflow.com/users/2665070/jayron-soares'}",True,72,1,1,1386077579,1386074753,20351593,CC BY-SA 3.0,https://stackoverflow.com/questions/20351593/index-in-stage-area-database,Index in Stage Area Database,,,,,,,
"['analytics', 'data-modeling', 'data-warehouse']","{'account_id': 3126518, 'reputation': 140, 'user_id': 3049113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c792426a3d6d4f4705685fa7f4d9eacf?s=256&d=identicon&r=PG', 'display_name': 'Analyst', 'link': 'https://stackoverflow.com/users/3049113/analyst'}",True,104,1,0,1386077821,1385723456,20284379,CC BY-SA 3.0,https://stackoverflow.com/questions/20284379/flexible-way-to-implement-analytical-data-warehouse-with-changing-attribute-stru,Flexible way to implement analytical data warehouse with changing attribute structure?,,20352656.0,,,,,
"['sql', 'ssis', 'data-warehouse', 'scd']","{'account_id': 1072156, 'reputation': 845, 'user_id': 1071168, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/33d3c571a0eb10ece8c3f4361a1f3b40?s=256&d=identicon&r=PG', 'display_name': 'John W. Mnisi', 'link': 'https://stackoverflow.com/users/1071168/john-w-mnisi'}",False,668,0,0,1385398446,1385326456,20180864,CC BY-SA 3.0,https://stackoverflow.com/questions/20180864/ssis-slowly-changing-dimension-type-2-on-historical-data,SSIS slowly changing dimension type 2 on historical data,1385398446.0,,,,,,
"['active-directory', 'ssrs-2008', 'data-warehouse', 'publish-subscribe']","{'account_id': 224511, 'reputation': 13728, 'user_id': 484390, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/74f97ea6a133cbfd107efce74ebaba94?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'HelloWorld1', 'link': 'https://stackoverflow.com/users/484390/helloworld1'}",False,84,1,0,1385046628,1385041225,20122549,CC BY-SA 3.0,https://stackoverflow.com/questions/20122549/retrieve-a-customized-report-to-many-users,Retrieve a Customized Report to many Users,,,,,,,
"['data-warehouse', 'ab-initio']","{'account_id': 2454314, 'reputation': 2881, 'user_id': 2139874, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/e0f3d0fbb15cf33b77217852ce06d8a5?s=256&d=identicon&r=PG', 'display_name': 'Pravin', 'link': 'https://stackoverflow.com/users/2139874/pravin'}",False,3241,1,0,1395341258,1384922429,20087483,CC BY-SA 3.0,https://stackoverflow.com/questions/20087483/convert-packed-decimal-to-decimal-in-ab-initio,Convert packed decimal to decimal in AB initio,1395341258.0,,,,,,
"['sql-server-2008', 'data-warehouse', 'business-intelligence', 'olap-cube']","{'account_id': 3268424, 'reputation': 1520, 'user_id': 2752399, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/51fa296286d92870252e394b723806bc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Joe Richard', 'link': 'https://stackoverflow.com/users/2752399/joe-richard'}",True,10799,3,0,1470294372,1384809127,20058008,CC BY-SA 3.0,https://stackoverflow.com/questions/20058008/ole-db-error-ole-db-or-odbc-error-login-failed-for-user-joe-pc-sqlanalysis,OLE DB error: OLE DB or ODBC error: Login failed for user &#39;JOE-PC\SQLAnalysis&#39;,,20061214.0,,,,,
"['database', 'data-warehouse', 'business-intelligence', 'fact-table']","{'user_type': 'does_not_exist', 'display_name': 'user2467545'}",True,377857,11,192,1683534248,1384726583,20036905,CC BY-SA 4.0,https://stackoverflow.com/questions/20036905/difference-between-fact-table-and-dimension-table,Difference between Fact table and Dimension table?,1683534248.0,20037663.0,,,,,
"['ssas', 'data-warehouse', 'cube', 'dimensions']","{'account_id': 3562953, 'reputation': 837, 'user_id': 2975344, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a6bd6cae57647eaa3a16d3adc88cd4ec?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'manderson', 'link': 'https://stackoverflow.com/users/2975344/manderson'}",True,446,1,1,1384275542,1384275046,19935093,CC BY-SA 3.0,https://stackoverflow.com/questions/19935093/ssas-count-time-dimension,SSAS - Count Time Dimension,1495541394.0,19935282.0,,,,,
"['c#', 'ssas', 'data-warehouse', 'adomd.net']","{'account_id': 385345, 'reputation': 129, 'user_id': 742433, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/L7ms2.jpg?s=256&g=1', 'display_name': 'tomuś', 'link': 'https://stackoverflow.com/users/742433/tomu%c5%9b'}",True,153,1,0,1384268757,1384261578,19930029,CC BY-SA 3.0,https://stackoverflow.com/questions/19930029/adomdrestrictioncollection-setting-multiple-values-for-restriction-column,AdomdRestrictionCollection - setting multiple values for restriction column,,,,,,,
['data-warehouse'],"{'account_id': 551361, 'reputation': 2178, 'user_id': 916173, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/46023e482c60329a251a137848f8f5f5?s=256&d=identicon&r=PG', 'display_name': 'Nikhil', 'link': 'https://stackoverflow.com/users/916173/nikhil'}",True,3182,1,0,1396968945,1383832677,19837816,CC BY-SA 3.0,https://stackoverflow.com/questions/19837816/dimensional-model-or-relational-model-for-data-warehouse,Dimensional model or Relational model for data warehouse?,,19838701.0,,,,,
"['oracle', 'oracle11g', 'oracle10g', 'data-warehouse']","{'account_id': 2825472, 'reputation': 825, 'user_id': 2428207, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/d7c09fc55b58a1fab0273ddd46828989?s=256&d=identicon&r=PG', 'display_name': 'user2428207', 'link': 'https://stackoverflow.com/users/2428207/user2428207'}",False,539,0,0,1383831151,1383829593,19836770,CC BY-SA 3.0,https://stackoverflow.com/questions/19836770/bitmap-join-index,Bitmap Join Index,1383831151.0,,,,,,
"['data-warehouse', 'dimensional-modeling']","{'account_id': 2883381, 'reputation': 2607, 'user_id': 2473749, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/483f104cf90ed90a6e67b54b7d957e07?s=256&d=identicon&r=PG', 'display_name': 'SQL.injection', 'link': 'https://stackoverflow.com/users/2473749/sql-injection'}",False,828,1,1,1483379048,1383825391,19835300,CC BY-SA 3.0,https://stackoverflow.com/questions/19835300/time-dimension-and-milliseconds,time dimension and milliseconds,1483379048.0,,,,,,
"['data-warehouse', 'etl']","{'account_id': 233335, 'reputation': 7826, 'user_id': 1267363, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fb66ef41feb64e9aac7a7661e3d29c56?s=256&d=identicon&r=PG', 'display_name': 'davidjhp', 'link': 'https://stackoverflow.com/users/1267363/davidjhp'}",False,1576,0,3,1383593087,1383593087,19775428,CC BY-SA 3.0,https://stackoverflow.com/questions/19775428/in-python-etl-code-how-does-one-implement-metadata,"In Python ETL code, how does one implement metadata?",,,,,,,
"['sql', 'many-to-many', 'ssas', 'data-warehouse', 'scd']","{'account_id': 28427, 'reputation': 334, 'user_id': 75936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/711f33d23b9328519ad68d98132dfa24?s=256&d=identicon&r=PG', 'display_name': 'Scott Herbert', 'link': 'https://stackoverflow.com/users/75936/scott-herbert'}",True,2091,3,3,1475068877,1383266699,19719110,CC BY-SA 3.0,https://stackoverflow.com/questions/19719110/data-warehouse-slowly-changing-dimensions-with-many-to-many-relationships,Data Warehouse - Slowly Changing Dimensions with Many to Many Relationships,,19743605.0,,,,,
"['data-warehouse', 'etl']","{'account_id': 2377714, 'reputation': 197, 'user_id': 2080589, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/823c09e47137278455bd6800dd9104be?s=256&d=identicon&r=PG', 'display_name': 'Arun Khetarpal', 'link': 'https://stackoverflow.com/users/2080589/arun-khetarpal'}",True,1493,2,3,1383537471,1383227389,19708341,CC BY-SA 3.0,https://stackoverflow.com/questions/19708341/understanding-etl-processes,Understanding ETL processes,,19761412.0,,,,,
"['mysql', 'data-warehouse', 'infobright', 'column-oriented']","{'account_id': 1804933, 'reputation': 5086, 'user_id': 1642266, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bATWa.jpg?s=256&g=1', 'display_name': 'Kingz', 'link': 'https://stackoverflow.com/users/1642266/kingz'}",True,869,1,0,1451344055,1383190186,19697969,CC BY-SA 3.0,https://stackoverflow.com/questions/19697969/infobright-queries,Infobright Queries,1451344055.0,,,,,,
"['data-warehouse', 'dimensional-modeling', 'scd', 'type-2-dimension']","{'account_id': 168805, 'reputation': 200966, 'user_id': 394487, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1ea49f769f4a6fcc59d4594c55156b2?s=256&d=identicon&r=PG', 'display_name': 'siride', 'link': 'https://stackoverflow.com/users/394487/siride'}",True,597,1,5,1383804885,1383156634,19690681,CC BY-SA 3.0,https://stackoverflow.com/questions/19690681/type-ii-scd-with-entities-that-merge-over-time,Type II SCD with entities that merge over time,1383577378.0,19816553.0,,,,,
"['mysql', 'sql', 'query-optimization', 'data-warehouse', 'star-schema']","{'account_id': 152049, 'reputation': 53, 'user_id': 366297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbec5d9181035cc846f67c73f5b25c9f?s=256&d=identicon&r=PG', 'display_name': 'Mitch.Dickinson', 'link': 'https://stackoverflow.com/users/366297/mitch-dickinson'}",True,829,1,1,1383328483,1383153993,19689812,CC BY-SA 3.0,https://stackoverflow.com/questions/19689812/mysql-query-stuck-at-sorting-result-for-a-single-row-result-set,MySQL query stuck at &quot;Sorting Result&quot; for a single row result set,1383157675.0,19730834.0,,,,,
"['sql-server', 'sql-server-2005', 'ssis', 'data-warehouse', 'etl']","{'account_id': 3124049, 'reputation': 9378, 'user_id': 2643274, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/CfMus.jpg?s=256&g=1', 'display_name': 'Steam', 'link': 'https://stackoverflow.com/users/2643274/steam'}",True,2711,1,0,1383083430,1383076632,19667911,,https://stackoverflow.com/questions/19667911/how-to-handle-big-data-or-large-data-with-ssis,How to handle &quot;big data&quot; or &quot;large data&quot; with SSIS?,1383080170.0,,1383114414.0,Not suitable for this site,,,
"['data-warehouse', 'etl']","{'account_id': 1469227, 'reputation': 343, 'user_id': 1381202, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2abb4ddc8c80ee2fffbd11a32d4d386f?s=256&d=identicon&r=PG', 'display_name': 'juan', 'link': 'https://stackoverflow.com/users/1381202/juan'}",True,120,1,0,1499699812,1383054335,19659956,CC BY-SA 3.0,https://stackoverflow.com/questions/19659956/separating-inserts-and-updates-while-loading-fact-tables,Separating Inserts and Updates while loading fact tables,1499699812.0,20148383.0,,,,,
