tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
"['oracle', 'oracle-data-integrator']","{'account_id': 6515829, 'reputation': 143, 'user_id': 5041699, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://graph.facebook.com/843675612391144/picture?type=large', 'display_name': 'Fabio Zioli', 'link': 'https://stackoverflow.com/users/5041699/fabio-zioli'}",False,800,,1,1,1484043770,1436796283,31385578,CC BY-SA 3.0,https://stackoverflow.com/questions/31385578/odi-11g-upgrade-hangs-on-54,ODI 11g upgrade hangs on 54%,,,
"['oracle', 'hdfs', 'sqoop', 'oracle-data-integrator']","{'account_id': 2856255, 'reputation': 1526, 'user_id': 2452467, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/1g3EO.jpg?s=256&g=1', 'display_name': 'harunurhan', 'link': 'https://stackoverflow.com/users/2452467/harunurhan'}",False,6094,,1,0,1435572469,1435221880,31045386,CC BY-SA 3.0,https://stackoverflow.com/questions/31045386/oracle-data-integrator-sql-to-hdfs-ikm-returns-error,Oracle Data Integrator SQL to HDFS IKM returns error,,,
"['java', 'excel', 'oracle', 'oracle-data-integrator']","{'account_id': 1773735, 'reputation': 13, 'user_id': 2044680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d1e733dda9e3746f2edac49e7394377?s=256&d=identicon&r=PG', 'display_name': 'wolfgait', 'link': 'https://stackoverflow.com/users/2044680/wolfgait'}",True,275,31313211.0,1,1,1436433525,1434656331,30924285,CC BY-SA 3.0,https://stackoverflow.com/questions/30924285/oracle-odi-string-literal-mapping,Oracle ODI string literal mapping,1434663275.0,,
"['oracle11g', 'obiee', 'oracle-data-integrator', 'oracle-bi']","{'account_id': 450658, 'reputation': 189, 'user_id': 846098, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/354e5bf5ba9d4c051b74a5f3e8a86df8?s=256&d=identicon&r=PG', 'display_name': 'tranceporter', 'link': 'https://stackoverflow.com/users/846098/tranceporter'}",False,689,,1,1,1457689984,1433430916,30647751,CC BY-SA 3.0,https://stackoverflow.com/questions/30647751/obiee-and-odi-on-the-same-weblogic-server,OBIEE and ODI on the same Weblogic Server,,,
"['oracle11g', 'separator', 'data-integration', 'oracle-data-integrator']","{'account_id': 3010431, 'reputation': 11, 'user_id': 2554099, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/6iucx.png?s=256&g=1', 'display_name': 'messinese90', 'link': 'https://stackoverflow.com/users/2554099/messinese90'}",True,433,30641044.0,1,0,1433416411,1433411994,30640800,CC BY-SA 3.0,https://stackoverflow.com/questions/30640800/odi-sql-spool-with-getoption-of-query-separator,ODI Sql Spool with GetOption of Query Separator,,,
"['java', 'oracle', 'oracle11g', 'sdk', 'oracle-data-integrator']","{'account_id': 5387405, 'reputation': 117, 'user_id': 4290869, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/87fcf6a445e0b9dc98eaa3f3867e800c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BigD', 'link': 'https://stackoverflow.com/users/4290869/bigd'}",True,231,29916118.0,1,1,1430214915,1430211225,29914719,CC BY-SA 3.0,https://stackoverflow.com/questions/29914719/how-to-fetch-the-join-properties-using-odi-11g-sdk,How to fetch the Join Properties using ODI 11g SDK,,,
['oracle-data-integrator'],"{'account_id': 6112585, 'reputation': 55, 'user_id': 4768551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb42e5cf6c4fc73f3eaf37b8a95991ae?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SQL PLSQL', 'link': 'https://stackoverflow.com/users/4768551/sql-plsql'}",True,13333,,1,2,1429517955,1429514860,29741654,CC BY-SA 3.0,https://stackoverflow.com/questions/29741654/what-is-difference-between-fixed-and-delimited-data-store-file-format-in-oracle,what is difference between fixed and delimited data store file format in oracle data integrator,,,
"['sql', 'database', 'oracle', 'oracle-data-integrator']","{'account_id': 6142809, 'reputation': 11, 'user_id': 4789680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f35888cbd9650772852ae06385633d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'DatabaseAdministrator1', 'link': 'https://stackoverflow.com/users/4789680/databaseadministrator1'}",True,2072,,1,1,1429109294,1429060417,29639969,CC BY-SA 3.0,https://stackoverflow.com/questions/29639969/auto-increment-for-each-duplicate-value-in-oracle,Auto Increment for each Duplicate Value in Oracle,,,
"['agent', 'oracle-data-integrator']","{'account_id': 2655382, 'reputation': 9119, 'user_id': 2296199, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/nJpLu.jpg?s=256&g=1', 'display_name': 'SaintLike', 'link': 'https://stackoverflow.com/users/2296199/saintlike'}",True,480,29773009.0,1,0,1429621332,1427992482,29417979,CC BY-SA 4.0,https://stackoverflow.com/questions/29417979/odi-agent-context-error,ODI Agent - Context error,1592644375.0,,
"['java', 'oracle-data-integrator']","{'account_id': 5387405, 'reputation': 117, 'user_id': 4290869, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/87fcf6a445e0b9dc98eaa3f3867e800c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BigD', 'link': 'https://stackoverflow.com/users/4290869/bigd'}",False,5603,,2,1,1530703175,1426686167,29123716,CC BY-SA 3.0,https://stackoverflow.com/questions/29123716/unable-to-connect-to-odi-using-odi-sdk-from-remote-system,Unable to connect to ODI using ODI sdk from remote system,,,
"['oracle', 'plsql', 'etl', 'data-warehouse', 'oracle-data-integrator']","{'account_id': 1660669, 'reputation': 684, 'user_id': 1529030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8d1d3bed146bfce3b8d21b2d4488496?s=256&d=identicon&r=PG', 'display_name': 'OraNob', 'link': 'https://stackoverflow.com/users/1529030/oranob'}",True,1093,,1,0,1425061126,1424967256,28747344,CC BY-SA 3.0,https://stackoverflow.com/questions/28747344/does-oracle-data-integrator-completely-do-away-with-the-need-for-pl-sql,Does Oracle Data Integrator completely do away with the need for PL/SQL?,,,
"['oracle', 'etl', 'data-warehouse', 'oracle-data-integrator']","{'account_id': 5620477, 'reputation': 317, 'user_id': 4450504, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6d6619d5cbefc1ae9a1e95a78f312685?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lastwish', 'link': 'https://stackoverflow.com/users/4450504/lastwish'}",True,452,28449298.0,4,0,1457130546,1423638995,28448570,CC BY-SA 3.0,https://stackoverflow.com/questions/28448570/ocdm-combined-with-odi,OCDM combined with ODI,,,
['oracle-data-integrator'],"{'account_id': 5748045, 'reputation': 1, 'user_id': 4538694, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vLMzIhcTKVo/AAAAAAAAAAI/AAAAAAAAAKk/OvKq6r3bPAc/photo.jpg?sz=256', 'display_name': 'Prashant Phuloria', 'link': 'https://stackoverflow.com/users/4538694/prashant-phuloria'}",False,2208,,2,0,1423333506,1423253014,28373827,CC BY-SA 3.0,https://stackoverflow.com/questions/28373827/passing-variable-in-xml-topology-in-odi,Passing variable in XML topology in ODI,,,
"['xml', 'json', 'oracle-data-integrator']","{'account_id': 958014, 'reputation': 782, 'user_id': 982969, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/848d1a7361c8f40284dd6080e824b0e7?s=256&d=identicon&r=PG', 'display_name': 'hrezs', 'link': 'https://stackoverflow.com/users/982969/hrezs'}",True,3808,28457663.0,1,0,1519653903,1422993020,28307494,CC BY-SA 3.0,https://stackoverflow.com/questions/28307494/odi-data-error-orabpel-15235,ODI Data Error - ORABPEL-15235,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 2608886, 'reputation': 675, 'user_id': 2259420, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/cbc370fcd1422255fedf65876c839223?s=256&d=identicon&r=PG', 'display_name': 'rtemperv', 'link': 'https://stackoverflow.com/users/2259420/rtemperv'}",True,670,28113531.0,2,0,1422038109,1422027284,28113301,CC BY-SA 3.0,https://stackoverflow.com/questions/28113301/gather-table-stats-always-updates-stats,Gather_table_stats always updates stats,,,
"['oracle', 'etl', 'oracle-data-integrator']","{'account_id': 4680415, 'reputation': 91, 'user_id': 3789259, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1429085389/picture?type=large', 'display_name': 'user3789259', 'link': 'https://stackoverflow.com/users/3789259/user3789259'}",False,1377,,1,2,1445350469,1421834301,28064229,CC BY-SA 3.0,https://stackoverflow.com/questions/28064229/odi-12c-db-to-xml,ODI 12c DB to XML,,,
['oracle-data-integrator'],"{'account_id': 43059, 'reputation': 85, 'user_id': 125687, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/7c73e5734fcc2eb5a576e71349740b6f?s=256&d=identicon&r=PG', 'display_name': 'user125687', 'link': 'https://stackoverflow.com/users/125687/user125687'}",False,4675,,1,0,1421155686,1420969282,27885699,CC BY-SA 3.0,https://stackoverflow.com/questions/27885699/odi-find-the-usage-of-a-column-in-interfaces,ODI Find the usage of a column in interfaces,,,
"['xml', 'oracle', 'oracle-data-integrator']","{'account_id': 4845930, 'reputation': 2614, 'user_id': 3909557, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Xhmre.jpg?s=256&g=1', 'display_name': 'DirkNM', 'link': 'https://stackoverflow.com/users/3909557/dirknm'}",False,720,,1,12,1574163942,1420110659,27730231,CC BY-SA 3.0,https://stackoverflow.com/questions/27730231/xml-model-with-oracle-keyword-as-column-not-translated-while-reverse-engineering,XML model with ORACLE keyword as column not translated while reverse engineering,1432495571.0,,
"['oracle', 'etl', 'data-integration', 'oracle-data-integrator']","{'account_id': 5387405, 'reputation': 117, 'user_id': 4290869, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/87fcf6a445e0b9dc98eaa3f3867e800c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BigD', 'link': 'https://stackoverflow.com/users/4290869/bigd'}",False,851,,1,0,1418288493,1418037977,27356957,CC BY-SA 3.0,https://stackoverflow.com/questions/27356957/changing-interface-staging-area-in-odi-using-odi-sdk-classes,Changing Interface Staging Area in ODI using ODI SDK classes,,,
"['database', 'oracle', 'etl', 'data-integration', 'oracle-data-integrator']","{'account_id': 3751745, 'reputation': 268, 'user_id': 3119112, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3a6b488eb4a495f6baa9919ccde20a8f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sf9251', 'link': 'https://stackoverflow.com/users/3119112/sf9251'}",True,2088,27316984.0,1,1,1417786180,1417781293,27315578,CC BY-SA 3.0,https://stackoverflow.com/questions/27315578/unable-to-complete-oracle-example-for-odi-flat-file-to-flat-file-export,Unable to complete Oracle example for ODI Flat File to Flat File Export,1417783231.0,,
"['oracle11g', 'oracle-data-integrator']","{'account_id': 2608886, 'reputation': 675, 'user_id': 2259420, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/cbc370fcd1422255fedf65876c839223?s=256&d=identicon&r=PG', 'display_name': 'rtemperv', 'link': 'https://stackoverflow.com/users/2259420/rtemperv'}",True,136,27413278.0,1,0,1418257061,1416836340,27106198,CC BY-SA 3.0,https://stackoverflow.com/questions/27106198/is-there-an-integration-knowledge-module-for-oracle-to-external-table,Is there an Integration knowledge module for oracle to external table,,,
"['oracle', 'scripting', 'oracle11g', 'data-warehouse', 'oracle-data-integrator']","{'account_id': 2608886, 'reputation': 675, 'user_id': 2259420, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/cbc370fcd1422255fedf65876c839223?s=256&d=identicon&r=PG', 'display_name': 'rtemperv', 'link': 'https://stackoverflow.com/users/2259420/rtemperv'}",True,2322,26502130.0,2,3,1457134458,1413905529,26490572,CC BY-SA 3.0,https://stackoverflow.com/questions/26490572/generating-odi-packages,Generating ODI Packages,,,
"['sql', 'oracle', 'oracle-data-integrator']","{'account_id': 1796763, 'reputation': 743, 'user_id': 1636010, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/9869509995d6c5e6a29084db2a75d38b?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'Sparky', 'link': 'https://stackoverflow.com/users/1636010/sparky'}",True,2821,,3,0,1451139413,1413453375,26401390,CC BY-SA 3.0,https://stackoverflow.com/questions/26401390/odi-interface-execution-error,ODI Interface execution error,1413454191.0,,
"['sql', 'oracle', 'oracle-data-integrator']","{'account_id': 1796763, 'reputation': 743, 'user_id': 1636010, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/9869509995d6c5e6a29084db2a75d38b?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'Sparky', 'link': 'https://stackoverflow.com/users/1636010/sparky'}",True,5079,,3,0,1528095523,1412852355,26276707,CC BY-SA 3.0,https://stackoverflow.com/questions/26276707/odi-flat-file-not-getting-detected,ODI Flat File not getting detected,,,
"['oracle', 'hadoop', 'hive', 'cloudera', 'oracle-data-integrator']","{'account_id': 5000401, 'reputation': 247, 'user_id': 4019614, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/0991e42a607931e4f7bf11e6464bb62c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'tinus91', 'link': 'https://stackoverflow.com/users/4019614/tinus91'}",False,1251,,1,0,1410472356,1410189324,25727545,CC BY-SA 3.0,https://stackoverflow.com/questions/25727545/odi-and-hive-configuration,ODI and Hive configuration,,,
"['sql', 'oracle', 'oracle11g', 'oracle-data-integrator']","{'account_id': 1120745, 'reputation': 55, 'user_id': 1109105, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/325fdb8a9e0a6aee978864e9dd14cd30?s=256&d=identicon&r=PG', 'display_name': 'sar12089', 'link': 'https://stackoverflow.com/users/1109105/sar12089'}",False,4903,,2,0,1508301502,1409722148,25636849,CC BY-SA 3.0,https://stackoverflow.com/questions/25636849/how-insert-odi-step-error-message-in-to-oracle-table-if-the-error-message-has-s,"how insert ODI step error message in to Oracle table, if the error message has single quotes and colons",1409732728.0,,
"['oracle', 'etl', 'oracle-data-integrator']","{'account_id': 4588730, 'reputation': 11, 'user_id': 3722665, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/10153295683839948/picture?type=large', 'display_name': 'TomCusick', 'link': 'https://stackoverflow.com/users/3722665/tomcusick'}",False,177,,1,0,1418256823,1402432276,24150316,CC BY-SA 3.0,https://stackoverflow.com/questions/24150316/oracle-data-integrator-update-a-variable,Oracle Data Integrator: Update a Variable,1402433370.0,,
['oracle-data-integrator'],"{'account_id': 4294254, 'reputation': 1, 'user_id': 3509709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dde8514826f6ebe67f9c0369d55a335b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3509709', 'link': 'https://stackoverflow.com/users/3509709/user3509709'}",False,425,,1,0,1397819309,1396939744,22929607,CC BY-SA 3.0,https://stackoverflow.com/questions/22929607/how-to-export-rdbms-data-to-flat-file-as-pdf-in-oracle-data-integrator,How to export RDBMS Data to Flat File as PDF in Oracle Data Integrator,,,
"['import', 'metadata', 'reverse-engineering', 'oracle-data-integrator']","{'account_id': 1849486, 'reputation': 83, 'user_id': 1676346, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/1bf4c222467ecab18fce2e1336621618?s=256&d=identicon&r=PG', 'display_name': 'user1676346', 'link': 'https://stackoverflow.com/users/1676346/user1676346'}",False,5704,,3,0,1491581061,1395768116,22641924,CC BY-SA 3.0,https://stackoverflow.com/questions/22641924/oracle-data-integrator-11g-reverse-engineer-not-importing-tables,Oracle Data Integrator 11g Reverse Engineer not importing tables,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 4197228, 'reputation': 67, 'user_id': 3438349, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fcc3b0976e41369f1e29a21198e6cce0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3438349', 'link': 'https://stackoverflow.com/users/3438349/user3438349'}",True,453,23152318.0,1,1,1493383683,1395243053,22510712,CC BY-SA 3.0,https://stackoverflow.com/questions/22510712/etl-oracle-data-integrator,ETL-ORACLE DATA INTEGRATOR,1395246710.0,,
"['oracle', 'ravendb', 'etl', 'oracle-data-integrator']","{'account_id': 1535302, 'reputation': 2639, 'user_id': 1431524, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/42e1599ff13835fca92ef8702f28cf47?s=256&d=identicon&r=PG', 'display_name': 'Pak', 'link': 'https://stackoverflow.com/users/1431524/pak'}",True,63,21546003.0,1,0,1391497431,1390941265,21416242,CC BY-SA 3.0,https://stackoverflow.com/questions/21416242/odi-to-feed-ravendb-database,ODI to feed RavenDB Database,,,
['oracle-data-integrator'],"{'account_id': 3882975, 'reputation': 110, 'user_id': 3219448, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HAQEr.png?s=256&g=1', 'display_name': 'gwailo59', 'link': 'https://stackoverflow.com/users/3219448/gwailo59'}",True,1971,21266014.0,1,3,1390328118,1390327462,21265796,CC BY-SA 3.0,https://stackoverflow.com/questions/21265796/how-do-i-encrypt-a-password-in-odi-10g,How do I encrypt a password in ODI 10g?,,,
